EventId,EventTemplate
E75,root=<*> initrd=<*> console=<*> console=<*> fastboot BOOT_IMAGE=<*>
E76,Registered protocol family <*>
E77,Using software bounce buffering for IO (<*>)
E78,Probing PCI hardware (bus <*>)
E79,Transparent bridge - <*>
E80,Using ACPI for IRQ routing
E81,Using MMCONFIG at <*>
E82,Using configuration type <*>
E83,Compressed image found at block <*>
E84,Disabled at runtime.
E85,Initializing.
E86,Registering netfilter hooks
E87,Starting in <*> mode
E88,Unregistering netfilter hooks
E89,Hash tables configured (established <*> bind <*>)
E90,Direct-Access ANSI SCSI revision: <*>
E91,Processor ANSI SCSI revision: <*>
E92,Disk quotas <*>
E93,Mounted root (<*> filesystem).
E94,MegaRAID Model: LD <*> <*> <*> Rev: <*>
E95,PE/PV Model: <*> SCSI BP Rev: <*>
E96,initialized
E97,initializing netlink socket (<*>)
E98,passed.
E99,<*>-ioctl (<*>-<*>-<*>) initialised: #<*>#@#<*>#
E100,allocating divert_blk for <*>
E101,not allocating divert_blk for non-<*> device <*>
E102,<*>:USB HID core driver
E103,eth0: <*>: <*> Network Connection
E104,eth0: <*>: NIC Link is Up <*> Mbps Full Duplex
E105,eth1: e1000_probe: <*>
E106,no floppy controllers found
E107,RNG not detected
E108,Wait for ready failed before probe !
E109,Assuming <*> system bus speed for PIO modes; override with idebus=<*>
E110,Unknown cmd fd(<*>) cmd(<*>){<*>} arg(<*>) on <*>
E111,(C) <*>-<*> Netfilter core team
E112,Installing public key data
E113,... autorun DONE.
E114,Autodetecting RAID arrays.
E115,autorun ...
E116,"md driver <*> MAX_MD_DEVS=<*>, MD_SB_DISKS=<*>"
E117,<*>-<*> (Release Date: <*> <*> <*> <*> <*>)
E118,fw version:[<*>] bios version:[<*>]
E119,probe new device <*>: bus <*>:slot <*>:func <*>
E120,PS/<*> mouse device common for all mice
E121,v2.<*> (<*>)
E122,rpc.statd startup succeeded
E123,portmap startup succeeded
E124,Starting ts_fixup: succeeded
E125,Version <*> Starting
E126,<*> Logic MegaRAID driver
E127,scanning scsi channel <*> [Phy <*>] for non-raid devices
E128,scanning scsi channel <*> [<*>] for logical drives
E129,asking for cache data failed
E130,assuming drive cache: <*>
E131,sda1 sda2 sda3 sda4
E132,Registering secondary module capability
E133,"<*> AUX port at <*>,<*> irq <*>"
E134,"i8042 KBD port at <*>,<*> irq <*>"
E135,syslog-ng startup succeeded
E136,syslog-ng version <*> starting
E137,Detected <*> MHz processor.
E138,Using <*> MHz HPET timer.
E139,Using HPET based timekeeping.
E140,Creating Topspin <*> entries:
E141,registered new driver <*>
E142,probe of <*> failed with error <*>
E143,"connection from ""<*>"""
E144,"User <*>, coming from <*>, authenticated."
E145,Now running on <*>'s privileges.
E146,Mounting NFS filesystems: <*>
E147,Mounting other filesystems: <*>
E148,Warning: we failed to resolve data source name <*>
E149,Warning: we failed to resolve trusted host name <*> <*>
E150,gmetad startup succeeded
E151,succeeded
E152,Server listening on <*> port <*>.
E153,error: Bind to port <*> on <*> failed: <*>
E154,Cannot open file <*> for writing (No such file or directory)
E155,Changing permissions on special file <*>
E156,xinetd startup succeeded
E157,Reading included configuration file: /etc/xinetd.d/chargen [file=<*>] [line=<*>]
E158,Reading included configuration file: <*> [file=<*>] [line=<*>]
E159,Started working: <*> available service
E160,removing <*>
E161,xinetd Version <*> started with <*> <*> compiled in.
E162,"<*>: from=<*>, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>, relay=<*>"
E163,"<*>: to=<*>, ctladdr=<*> (<*>), delay=<*>, xdelay=<*>, mailer=<*>, pri=<*>, relay=[<*>] [<*>], dsn=<*>, stat=Deferred: Connection refused by [<*>]"
E164,"Device: <*>, Temperature changed <*> Celsius to <*> Celsius since last report"
