Content,EventTemplate,Output
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
check pass; user unknown,check pass; user unknown,check pass; user <*>
check pass; user unknown,check pass; user unknown,check pass; user <*>
check pass; user unknown,check pass; user unknown,check pass; user <*>
check pass; user unknown,check pass; user unknown,check pass; user <*>
check pass; user unknown,check pass; user unknown,check pass; user <*>
check pass; user unknown,check pass; user unknown,check pass; user <*>
check pass; user unknown,check pass; user unknown,check pass; user <*>
check pass; user unknown,check pass; user unknown,check pass; user <*>
check pass; user unknown,check pass; user unknown,check pass; user <*>
check pass; user unknown,check pass; user unknown,check pass; user <*>
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from <*> () at <*>,connection from <*> at <*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
check pass; user unknown,check pass; user unknown,check pass; user <*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*>  user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*>  user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*>  user=<*>
connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,connection from <*> () at <*>,connection from <*> at <*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser= rhost=<*>
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from <*> () at <*>,connection from <*> (<*>) at <*>
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from <*> () at <*>,connection from <*> (<*>) at <*>
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from <*> () at <*>,connection from <*> (<*>) at <*>
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from <*> () at <*>,connection from <*> (<*>) at <*>
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from <*> () at <*>,connection from <*> (<*>) at <*>
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from <*> () at <*>,connection from <*> (<*>) at <*>
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from <*> () at <*>,connection from <*> (<*>) at <*>
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from <*> () at <*>,connection from <*> (<*>) at <*>
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from <*> () at <*>,connection from <*> (<*>) at <*>
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from <*> () at <*>,connection from <*> (<*>) at <*>
connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,connection from <*> () at <*>,connection from <*> at <*>
connection from 211.167.68.59 () at Sat Jun 25 19:25:34 2005,connection from <*> () at <*>,connection from <*> at <*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> rhost=<*>  user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> rhost=<*>  user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> rhost=<*>  user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> rhost=<*>  user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> rhost=<*>  user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> rhost=<*>  user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> rhost=<*>  user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> rhost=<*>  user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> rhost=<*>  user=<*>
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> user=<*>
