Content,EventTemplate,Output
DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPOFFER on <*> to <*> via eth1,DHCPOFFER on <*> to <*> via <*>
"jA9J1dQ7016560: from=root, size=1595423, class=0, nrcpts=1, msgid=<200511091901.jA9J1dQ7016560@aadmin1>, relay=#7#@localhost","<*>: from=<*>, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>, relay=<*>@localhost","<*>@<*>}}, relay=#<*>#@localhost"
"jA9J1dQ7016560: to=root, ctladdr=root (0/0), delay=00:00:02, xdelay=00:00:00, mailer=relay, pri=1625423, relay=[127.0.0.1] [127.0.0.1], dsn=4.0.0, stat=Deferred: Connection refused by [127.0.0.1]","<*>: to=<*>, ctladdr=<*> (0/0), delay=<*>, xdelay=<*>, mailer=relay, pri=<*>, relay=[<*>] [<*>], dsn=<*>, stat=Deferred: Connection refused by [<*>]","<*>: to=<*>, ctladdr=<*> (<*>/<*>), delay=<*>, xdelay=<*>, mailer=<*>, pri=<*>, relay=[<*>] [<*>], dsn=<*>, stat=Deferred: Connection refused by [<*>]"
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via <*>: network <*>: no free leases
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via <*>: network <*>: no free leases
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via <*>: network <*>: no free leases
DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPACK on <*> to <*> via eth1,DHCPACK on <*> to <*> via <*>
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,DHCPREQUEST for <*> (<*>) from <*> via eth1,DHCPREQUEST for <*> (<*>) from <*> via <*>
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,DHCPREQUEST for <*> (<*>) from <*> via <*>: unknown lease <*>.
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,DHCPREQUEST for <*> (<*>) from <*> via <*>: unknown lease <*>.
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,DHCPREQUEST for <*> (<*>) from <*> via <*>: unknown lease <*>.
DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPACK on <*> to <*> via eth1,DHCPACK on <*> to <*> via <*>
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,DHCPDISCOVER from <*> via eth1,DHCPDISCOVER from <*> via <*>
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,DHCPDISCOVER from <*> via eth1,DHCPDISCOVER from <*> via <*>
DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPOFFER on <*> to <*> via eth1,DHCPOFFER on <*> to <*> via <*>
DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPOFFER on <*> to <*> via eth1,DHCPOFFER on <*> to <*> via <*>
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,DHCPREQUEST for <*> (<*>) from <*> via eth1,DHCPREQUEST for <*> (<*>) from <*> via <*>
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via <*>: network <*>: no free leases
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via <*>: network <*>: no free leases
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,DHCPREQUEST for <*> (<*>) from <*> via <*>: unknown lease <*>.
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via <*>: network <*>: no free leases
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via <*>: network <*>: no free leases
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,DHCPREQUEST for <*> (<*>) from <*> via <*>: unknown lease <*>.
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via <*>: network <*>: no free leases
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via <*>: network <*>: no free leases
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,DHCPREQUEST for <*> (<*>) from <*> via <*>: unknown lease <*>.
DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPACK on <*> to <*> via eth1,DHCPACK on <*> to <*> via <*>
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,DHCPDISCOVER from <*> via eth1,DHCPDISCOVER from <*> via <*>
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,DHCPDISCOVER from <*> via eth1,DHCPDISCOVER from <*> via <*>
DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPOFFER on <*> to <*> via eth1,DHCPOFFER on <*> to <*> via <*>
DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPOFFER on <*> to <*> via eth1,DHCPOFFER on <*> to <*> via <*>
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,DHCPREQUEST for <*> (<*>) from <*> via eth1,DHCPREQUEST for <*> (<*>) from <*> via <*>
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via <*>: network <*>: no free leases
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via <*>: network <*>: no free leases
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,DHCPREQUEST for <*> (<*>) from <*> via <*>: unknown lease <*>.
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via <*>: network <*>: no free leases
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via <*>: network <*>: no free leases
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,DHCPREQUEST for <*> (<*>) from <*> via <*>: unknown lease <*>.
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via <*>: network <*>: no free leases
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via eth1: network A_net: no free leases,DHCPDISCOVER from <*> via <*>: network <*>: no free leases
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,DHCPREQUEST for <*> (<*>) from <*> via <*>: unknown lease <*>.
(root) CMD (/projects/tbird/temps/get_temps d),(<*>) CMD (<*> <*>),(<*>) CMD (<*>)
CentOS-4 (Kernel Module GPG key),CentOS-<*> (Kernel Module GPG key),<*>-<*> (<*> <*> GPG key)
(supports S0 S4 S5),(supports <*>),(supports <*> <*> <*>)
DSDT (v001 DELL PE BKC 0x00000001 MSFT 0x0100000e) @ 0x0000000000000000,<*> (v001 DELL PE BKC <*> MSFT <*>) @ <*>,DSDT (<*> <*> <*> <*> <*> <*>) @ <*>
FADT (v001 DELL PE BKC 0x00000001 MSFT 0x0100000a) @ 0x00000000000fd6b0,<*> (v001 DELL PE BKC <*> MSFT <*>) @ <*>,FADT (v001 <*> <*> <*> <*> <*>) @ <*>
HPET (v001 DELL PE BKC 0x00000001 MSFT 0x0100000a) @ 0x00000000000fd81c,<*> (v001 DELL PE BKC <*> MSFT <*>) @ <*>,HPET (<*> <*> <*> <*> MSFT <*>) @ <*>
INT_SRC_OVR (bus 0 bus_irq 9 global_irq 9 high level),INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> high level),INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> <*>)
Interpreter enabled,Interpreter enabled,<*>
MADT (v001 DELL PE BKC 0x00000001 MSFT 0x0100000a) @ 0x00000000000fd724,<*> (v001 DELL PE BKC <*> MSFT <*>) @ <*>,MADT (<*> <*> <*> <*> <*>) @ <*>
MCFG (v001 DELL PE BKC 0x00000001 MSFT 0x0100000a) @ 0x00000000000fd854,<*> (v001 DELL PE BKC <*> MSFT <*>) @ <*>,MCFG (<*> <*> <*> <*> <*> <*>) @ <*>
PCI Interrupt Link [LNKA] (IRQs 3 4 5 6 7 10 11 12) *14,PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*>) <*>,PCI Interrupt Link [<*>] (IRQs <*>) <*>
PCI Interrupt Link [LNKB] (IRQs 3 4 5 6 7 10 *11 12),PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*>),PCI Interrupt Link [<*>] (IRQs <*>)
PCI Interrupt Link [LNKC] (IRQs 3 4 5 6 7 10 11 12) *15,PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*>) <*>,PCI Interrupt Link [<*>] (IRQs <*>) <*>
"PCI Interrupt Link [LNKD] (IRQs 3 4 5 6 7 10 11 12) *0, disabled.","PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*>) <*>, disabled.","PCI Interrupt Link [<*>] (IRQs <*>) <*>, disabled."
"PCI Interrupt Link [LNKE] (IRQs 3 4 5 6 7 10 11 12) *0, disabled.","PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*>) <*>, disabled.","PCI Interrupt Link [<*>] (IRQs <*>) <*>, disabled."
"PCI Interrupt Link [LNKF] (IRQs 3 4 5 6 7 10 11 12) *0, disabled.","PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*>) <*>, disabled.","PCI Interrupt Link [<*>] (IRQs <*>) <*>, disabled."
"PCI Interrupt Link [LNKG] (IRQs 3 4 5 6 7 10 11 12) *0, disabled.","PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*>) <*>, disabled.","PCI Interrupt Link [<*>] (IRQs <*>) <*>, disabled."
"PCI Interrupt Link [LNKH] (IRQs 3 4 5 6 7 10 11 12) *0, disabled.","PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*>) <*>, disabled.","PCI Interrupt Link [<*>] (IRQs <*>) <*>, disabled."
PCI Root Bridge [PCI0] (00:00),PCI <*> Bridge [PCI0] (<*>),PCI <*> Bridge [<*>] (<*>)
"PCI interrupt 0000:00:02.0[A] -> GSI 16 (level, low) -> IRQ 169","PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","PCI interrupt <*>[<*>] -> GSI <*> (<*>, <*>) -> IRQ <*>"
"PCI interrupt 0000:00:04.0[A] -> GSI 16 (level, low) -> IRQ 169","PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","PCI interrupt <*>[<*>] -> GSI <*> (<*>, <*>) -> IRQ <*>"
"PCI interrupt 0000:00:05.0[A] -> GSI 16 (level, low) -> IRQ 169","PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","PCI interrupt <*>[<*>] -> GSI <*> (<*>, <*>) -> IRQ <*>"
"PCI interrupt 0000:00:06.0[A] -> GSI 16 (level, low) -> IRQ 169","PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","PCI interrupt <*>[<*>] -> GSI <*> (<*>, <*>) -> IRQ <*>"
"PCI interrupt 0000:02:0e.0[A] -> GSI 46 (level, low) -> IRQ 177","PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","PCI interrupt <*>[<*>] -> GSI <*> (<*>, <*>) -> IRQ <*>"
"PCI interrupt 0000:02:0e.0[A] -> GSI 46 (level, low) -> IRQ 177","PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","PCI interrupt <*>[<*>] -> GSI <*> (<*>, <*>) -> IRQ <*>"
"PCI interrupt 0000:06:07.0[A] -> GSI 64 (level, low) -> IRQ 185","PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","PCI interrupt <*>[<*>] -> GSI <*> (<*>, <*>) -> IRQ <*>"
"PCI interrupt 0000:06:07.0[A] -> GSI 64 (level, low) -> IRQ 185","PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","PCI interrupt <*>[<*>] -> GSI <*> (<*>, <*>) -> IRQ <*>"
"PCI interrupt 0000:07:08.0[A] -> GSI 65 (level, low) -> IRQ 193","PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","PCI interrupt <*>[<*>] -> GSI <*> (<*>, <*>) -> IRQ <*>"
"PCI interrupt 0000:07:08.0[A] -> GSI 65 (level, low) -> IRQ 193","PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","PCI interrupt <*>[<*>] -> GSI <*> (<*>, <*>) -> IRQ <*>"
"PCI interrupt 0000:09:0d.0[A] -> GSI 18 (level, low) -> IRQ 201","PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","PCI interrupt <*>[<*>] -> GSI <*> (<*>, <*>) -> IRQ <*>"
Power Button (FF) [PWRF],Power Button (FF) [PWRF],<*> (<*>) [<*>]
RSDP (v000 DELL ) @ 0x00000000000fd650,RSDP (<*> DELL ) @ <*>,RSDP (<*> <*> ) @ <*>
RSDT (v001 DELL PE BKC 0x00000001 MSFT 0x0100000a) @ 0x00000000000fd664,<*> (v001 DELL PE BKC <*> MSFT <*>) @ <*>,RSDT (<*> <*> <*> <*> <*> <*>) @ <*>
SPCR (v001 DELL PE BKC 0x00000001 MSFT 0x0100000a) @ 0x00000000000fd7cc,<*> (v001 DELL PE BKC <*> MSFT <*>) @ <*>,SPCR (<*> <*> <*> BKC <*> <*>) @ <*>
Using IOAPIC for interrupt routing,Using IOAPIC for interrupt routing,Using <*> for interrupt routing
colour VGA+ 80x25,colour VGA+ <*>,colour <*> <*>
mounted filesystem with ordered data mode.,mounted filesystem with ordered data mode.,mounted filesystem with <*> data mode.
mounted filesystem with ordered data mode.,mounted filesystem with ordered data mode.,mounted filesystem with <*> data mode.
mounted filesystem with ordered data mode.,mounted filesystem with ordered data mode.,mounted filesystem with <*> data mode.
"sys_ia32.c,v 1.32 2002/03/24 13:02:28 ak Exp $",<*> <*> <*> ak Exp $,"<*>,v <*> <*> <*> <*> Exp $"
"root=LABEL=/ initrd=/x86_64/initrd-2.6.9-5.0.5.EL-lustre-1.4.2-perfctr-admin console=tty0 console=ttyS0,19200 fastboot BOOT_IMAGE=/x86_64/vmlinuz-2.6.9-5.0.5.EL-lustre-1.4.2-perfctr","<*>=LABEL=/ initrd=<*> console=<*> console=<*>,<*> fastboot BOOT_IMAGE=<*>",<*>=<*> initrd=<*> console=<*> console=<*> fastboot BOOT_IMAGE=<*>
Using software bounce buffering for IO (SWIOTLB),Using software bounce buffering for IO (SWIOTLB),Using software <*> for IO (<*>)
Using ACPI for IRQ routing,Using ACPI for IRQ routing,Using ACPI for <*> routing
Using MMCONFIG at e0000000,Using MMCONFIG at <*>,Using <*> at <*>
Disabled at runtime.,Disabled at runtime.,<*> at runtime.
Registering netfilter hooks,Registering netfilter hooks,Registering <*> hooks
Starting in permissive mode,Starting in permissive mode,Starting in <*>
Unregistering netfilter hooks,Unregistering netfilter hooks,Unregistering <*> hooks
Direct-Access ANSI SCSI revision: 02,Direct-Access ANSI SCSI revision: <*>,Direct-Access <*> SCSI revision: <*>
Mounted root (ext2 filesystem).,Mounted <*> (ext2 filesystem).,Mounted <*> (<*> filesystem).
MegaRAID Model: LD 0 RAID1 139G Rev: 516A,MegaRAID Model: LD <*> RAID1 <*> Rev: <*>,MegaRAID Model: LD <*> <*> <*> Rev: <*>
initializing netlink socket (disabled),initializing netlink socket (disabled),initializing <*> socket (<*>)
4.1.0-ioctl (2003-12-10) initialised: #36#@#37#,<*>-ioctl (<*>) initialised: <*>,<*> initialised: #<*>#@#<*>#
not allocating divert_blk for non-ethernet device lo,not allocating divert_blk for non-ethernet device <*>,not allocating divert_blk for non-<*> device <*>
eth0: e1000_probe: Intel(R) PRO/1000 Network Connection,<*>: <*>: Intel(R) PRO/<*> Network Connection,<*>: e1000_probe: <*> Network Connection
eth0: e1000_watchdog: NIC Link is Up 1000 Mbps Full Duplex,eth0: <*>: NIC Link is Up <*> Mbps Full Duplex,<*>: <*>: NIC Link is Up <*> Mbps <*> Duplex
eth1: e1000_probe: Intel(R) PRO/1000 Network Connection,<*>: <*>: Intel(R) PRO/<*> Network Connection,<*>: e1000_probe: <*> Network Connection
no floppy controllers found,no floppy controllers found,no <*> controllers found
RNG not detected,RNG not detected,<*> not detected
Assuming 33MHz system bus speed for PIO modes; override with idebus=xx,Assuming <*> system bus speed for PIO modes; override with idebus=xx,Assuming <*> system bus speed for PIO modes; override with idebus=<*>
(C) 2000-2002 Netfilter core team,(C) <*>-<*> Netfilter core team,(C) <*> Netfilter core team
(C) 2000-2002 Netfilter core team,(C) <*>-<*> Netfilter core team,(C) <*> Netfilter core team
(C) 2000-2002 Netfilter core team,(C) <*>-<*> Netfilter core team,(C) <*> Netfilter core team
(C) 2000-2002 Netfilter core team,(C) <*>-<*> Netfilter core team,(C) <*> Netfilter core team
Installing public key data,Installing public key data,Installing <*> key data
#38#-rh1 (Release Date: Fri Dec 10 19:02:14 EST 2004),<*> (Release Date: <*> <*>),#<*>#-<*> (Release Date: <*>)
#39# (Release Date: Mon Sep 27 22:15:07 EDT 2004),<*> (Release Date: <*> <*>),#<*># (Release Date: <*>)
PS/2 mouse device common for all mice,PS/<*> mouse device common for all mice,<*> mouse device common for all mice
rpc.statd startup succeeded,rpc.statd startup succeeded,rpc.statd startup <*>
portmap startup succeeded,portmap startup succeeded,<*> startup succeeded
Starting ts_fixup: succeeded,Starting ts_fixup: succeeded,Starting <*>: <*>
LSI Logic MegaRAID driver,LSI Logic MegaRAID driver,<*> <*> driver
scanning scsi channel 1 [virtual] for logical drives,scanning scsi channel <*> [virtual] for logical drives,scanning scsi channel <*> [<*>] for logical drives
asking for cache data failed,asking for cache data failed,asking for <*> failed
assuming drive cache: write through,assuming drive cache: write through,assuming drive cache: <*>
sda1 sda2 sda3 sda4,sda1 sda2 sda3 sda4,<*> <*> <*> <*>
Registering secondary module capability,Registering secondary module capability,Registering <*> module capability
"i8042 AUX port at 0x60,0x64 irq 12","<*> AUX port at <*>,<*> irq <*>","i8042 AUX port at <*>,<*> irq <*>"
syslog-ng startup succeeded,syslog-ng startup succeeded,<*> startup succeeded
syslog-ng version 1.6.7 starting,syslog-ng version <*> starting,
Using HPET based timekeeping.,Using HPET based timekeeping.,Using <*> based timekeeping.
Creating Topspin /dev entries:,Creating Topspin <*> entries:,Creating <*> <*> entries:
registered new driver hiddev,registered new driver hiddev,registered new driver <*>
registered new driver hub,registered new driver hub,registered new driver <*>
registered new driver usbfs,registered new driver usbfs,registered new driver <*>
registered new driver usbhid,registered new driver usbhid,registered new driver <*>
probe of vesafb0 failed with error -6,probe of vesafb0 failed with error <*>,probe of <*> failed with error <*>
"connection from ""#28#""",connection from <*>,"connection from ""<*>"""
Now running on #29#'s privileges.,Now running on <*>'s privileges.,Now running on #<*>#'s privileges.
connection lost: 'Connection closed.',connection lost: 'Connection closed.',connection lost: '<*>'
Mounting NFS filesystems: succeeded,Mounting NFS filesystems: succeeded,Mounting NFS filesystems: <*>
Mounting other filesystems: failed,Mounting other filesystems: failed,Mounting <*> filesystems: <*>
"connection from ""#28#""",connection from <*>,"connection from ""<*>"""
Warning: we failed to resolve trusted host name dadmin3 dadmin4,Warning: we failed to resolve trusted host name <*>,Warning: we failed to resolve trusted host name <*> <*>
gmetad startup succeeded,gmetad startup succeeded,<*> startup succeeded
Now running on #29#'s privileges.,Now running on <*>'s privileges.,Now running on #<*>#'s privileges.
not allocating divert_blk for non-ethernet device sit0,not allocating divert_blk for non-ethernet device <*>,not allocating divert_blk for non-<*> device <*>
Server listening on :: port 22.,Server listening on :: port <*>.,Server listening on <*> port <*>.
error: Bind to port 22 on 0.0.0.0 failed: Address already in use.,error: Bind to port <*> on <*> failed: Address already in use.,error: Bind to port <*> on <*> failed: <*>.
Cannot open file /dev/logsurfer for writing (No such file or directory),Cannot open file <*> for writing (No such file or directory),Cannot open file <*> for writing (<*>)
Changing permissions on special file /dev/logsurfer,Changing permissions on special file <*>,
xinetd startup succeeded,xinetd startup succeeded,xinetd startup <*>
removing chargen,removing <*>,removing chargen
removing chargen,removing <*>,removing chargen
removing daytime,removing <*>,removing daytime
removing daytime,removing <*>,removing daytime
removing time,removing <*>,removing time
removing time,removing <*>,removing time
xinetd Version 2.3.13 started with libwrap loadavg options compiled in.,xinetd Version <*> started with libwrap loadavg options compiled in.,xinetd Version <*> started with <*> compiled in.
"jA9JBVPb007417: from=root, size=629060, class=0, nrcpts=1, msgid=<200511091911.jA9JBVPb007417@eadmin1>, relay=#7#@localhost","<*>: from=<*>, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>, relay=<*>@localhost","<*>@<*>}}, relay=#<*>#@localhost"
"jA9JBVPb007417: to=root, ctladdr=root (0/0), delay=00:00:00, xdelay=00:00:00, mailer=relay, pri=659060, relay=[127.0.0.1] [127.0.0.1], dsn=4.0.0, stat=Deferred: Connection refused by [127.0.0.1]","<*>: to=<*>, ctladdr=<*> (0/0), delay=<*>, xdelay=<*>, mailer=relay, pri=<*>, relay=[<*>] [<*>], dsn=<*>, stat=Deferred: Connection refused by [<*>]","<*>: to=<*>, ctladdr=<*> (<*>/<*>), delay=<*>, xdelay=<*>, mailer=<*>, pri=<*>, relay=[<*>] [<*>], dsn=<*>, stat=Deferred: Connection refused by [<*>]"
