EventId,EventTemplate
E91,"ciod: Error reading message prefix on CioStream socket to <*>, Link has been severed"
E92,r24=<*> r25=<*> r26=<*> r27=<*>
E93,<*> tree receiver <*> in re-synch state event(s) (dcr <*>) detected over <*> seconds
E94,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.
E95,"<*> total interrupts. <*> critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt."
E96,"<*> ddr error(s) detected and corrected on rank <*>, symbol <*> over <*> seconds"
E97,"PrepareForService shutting down Node card(mLctn(<*>), mCardSernum(<*>), mLp(<*>), mIp(<*>), mType(<*>)) as part of Service Action <*>"
E98,"Kernel detected <*> integer alignment exceptions (<*>) iar <*>, dear <*>"
E99,total of <*> ddr error(s) detected and corrected over <*> seconds
E100,minus normalized number..................<*>
E101,fraction rounded.........................<*>
E102,"critical input interrupt (unit=<*> bit=<*>): warning for tree <*> wire, suppressing further interrupts of same type"
E103,size of scratchpad portion of L3.........<*> (<*>)
E104,<*> L3 EDRAM error(s) (dcr <*>) detected and corrected over <*> seconds
E105,"ciod: Error loading <*>: program image too big, <*> > <*>"
E106,fpr29=<*> <*>
E107,Machine State Register: <*>
