EventId,EventTemplate
E87,Hash tables configured (established <*> bind <*>)
E88,Direct-Access ANSI SCSI revision: <*>
E89,Processor ANSI SCSI revision: <*>
E90,Disk quotas <*>
E91,Mounted root (<*> filesystem).
E92,MegaRAID Model: <*> Rev: <*>
E93,PE/PV Model: <*> SCSI BP Rev: <*>
E94,initialized
E95,initializing netlink socket (<*>)
E96,passed.
E97,<*> initialised: #<*>#@#<*>
E98,allocating divert_blk for <*>
E99,not allocating divert_blk for non-ethernet device <*>
E100,<*>:USB HID core driver
E101,eth0: e1000_probe: Intel(R) PRO/<*> Network Connection
E102,<*>: <*>: NIC Link is <*> <*> <*>
E103,eth1: e1000_probe: Intel(R) PRO/<*> Network Connection
E104,no floppy controllers found
E105,RNG <*> detected
E106,Wait for ready failed before <*> !
E107,Assuming <*> system bus speed for PIO modes; override with idebus=xx
E108,Unknown cmd fd(<*>) cmd(<*>)<*> arg(<*>) on <*>
E109,(C) <*>-<*> Netfilter core team
E110,Installing <*> data
E111,... autorun <*>.
E112,Autodetecting RAID arrays.
E113,"md driver <*> MAX_MD_DEVS=<*>, MD_SB_DISKS=<*>"
E114,#<*>#-rh1 (Release Date: <*>)
E115,#<*># (Release Date: <*>)
E116,fw version:[<*>] bios version:[<*>]
E117,probe new device <*>: bus <*>:slot <*>:func <*>
E118,PS/<*> mouse device common for all mice
E119,v2.<*> (<*>)
E120,rpc.statd startup succeeded
E121,portmap startup succeeded
E122,Starting ts_fixup: <*>
E123,Version <*> Starting
E124,LSI Logic MegaRAID driver
E125,scanning scsi channel <*> [Phy <*>] for non-raid devices
E126,scanning scsi channel <*> [<*>] for logical drives
E127,asking for cache data <*>
E128,assuming drive cache: <*>
E129,sda1 sda2 sda3 sda4
E130,Registering <*> module capability
E131,i8042 AUX port at <*> irq <*>
E132,i8042 KBD port at <*> irq <*>
E133,syslog-ng startup succeeded
E134,syslog-ng version <*> starting
E135,Detected <*> MHz processor.
E136,Using <*> MHz HPET timer.
E137,Using <*> based timekeeping.
E138,Creating Topspin <*> entries:
E139,registered new driver <*>
E140,probe of <*> failed with error <*>
E141,"connection from ""<*>"""
E142,"User <*>, coming from <*>, authenticated."
E143,Now running on <*>'s privileges.
E144,Mounting NFS filesystems: <*>
E145,Mounting other filesystems: <*>
E146,Warning: we failed to resolve data source name <*>
E147,Warning: we failed to resolve trusted host name <*>
E148,gmetad startup succeeded
E149,succeeded
E150,Server listening on <*> port <*>.
E151,error: Bind to port <*> on <*> failed: <*>.
E152,Cannot open file <*> for writing (No such file or directory)
E153,Changing permissions on special file <*>
E154,xinetd startup succeeded
E155,Reading included configuration file: <*> [file=<*>] [line=<*>]
E156,Started working: <*> available service
E157,removing <*>
E158,xinetd Version <*> started with <*> options compiled in.
E159,"jA9JBVPb007417: to=<*>, ctladdr=<*> (<*>), delay=<*>, xdelay=<*>, mailer=<*>, pri=<*>, relay=[<*>] [<*>], dsn=<*>, stat=<*>"
E160,"jA9JBWxH019649: to=<*>, ctladdr=<*> (<*>), delay=<*>, xdelay=<*>, mailer=<*>, pri=<*>, relay=<*>, dsn=<*>, stat=<*>"
E161,"jA9JBWEr014256: to=<*>, ctladdr=<*> (<*>), delay=<*>, xdelay=<*>, mailer=<*>, pri=<*>, relay=<*>, dsn=<*>, stat=<*>"
E162,"jA9JBXgf022479: to=<*>, ctladdr=<*> (<*>), delay=<*>, xdelay=<*>, mailer=<*>, pri=<*>, relay=<*>, dsn=<*>, stat=<*>"
E163,"jA9JBXVI027337: to=<*>, ctladdr=<*> (<*>), delay=<*>, xdelay=<*>, mailer=<*>, pri=<*>, relay=<*>, dsn=<*>, stat=<*>"
E164,"Device: <*>, Temperature changed <*> Celsius to <*> Celsius since last report"
