EventId,EventTemplate
E42,ARPT: <*>: AQM agg results <*> len hi/lo: <*> <*> BAbitmap(<*>) <*>
E43,"CCFile::captureLog Received Capture notice id: <*>, reason = <*>"
E44,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from <*> to <*>
E45,Unrecognized attribute value: <*>
E46,SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> <*> UserInfo={NSDescription=<*>}}
E47,"CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : <*> to create global data"
E48,<*> : BTLE scanner Powered On
E49,button report: <*>
E50,<*> : BTLE discovered device with hash <*>
E51,securityd_xpc_dictionary_handler cloudd[<*>] copy_matching Error Domain=NSOSStatusErrorDomain Code=<*> <*> (<*>: <*>) UserInfo={NSDescription=<*>}
E52,Location icon should now be in state '<*>'
E53,"ARPT: <*>: <*>: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>"
E54,ARPT: <*>: <*>: MDNS: IPV4 Addr: <*>
E55,<*>-[NETClientConnection <*>]_block_invoke <*> - <*> <*> <*>
E56,"Setting BTCoex Config: enable_2G:<*>, profile_2g:<*>, enable_5G:<*>, profile_5G:<*>"
E57,Captive: [CNInfoNetworkActive:<*>] <*>: SSID <*> making interface primary (cache indicates network not captive)
E58,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
E59,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.
E60,<*> : Finished generating hashes
E61,Captive: <*> <*>: Evaluating
E62,tcp_connection_destination_perform_socket_connect <*> connectx to <*> failed: [<*>] <*>
E63,"USBMSC Identifier (non-unique): <*> <*> <*> <*>, <*>"
E64,CCXPCService::setStreamEventHandler Registered for notification callback.
E65,[<*>:WARNING:dns_config_service_posix.cc(<*>)] Failed to read DnsConfig.
E66,Saw change in network reachability (isReachable=<*>)
E67,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: <*>
E68,<*>: BSSID changed to <*>
E69,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>
E70,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID
E71,"RTC: Maintenance <*>, sleep <*>"
E72,RTC: <*> setting ignored
E73,en0: <*>.11d country code set to '<*>'.
E74,"ARPT: <*>: wl0: setup_keepalive: Seq: <*>, Ack: <*>, Win size: <*>"
E75,QQ(<*>) deny mach-lookup <*>
E76,[HID] [MT] <*>::willTerminate entered
E77,[BluetoothHIDDeviceController] <*>
E78,PMStats: Hibernate read took <*> ms
E79,dnssd_clientstub ConnectToServer: connect() failed path:<*> Socket:<*> Err:<*> Errno:<*> <*>
E80,"pages <*>, wire <*>, act <*>, inact <*>, cleaned <*> spec <*>, zf <*>, throt <*>, compr <*>, xpmapped <*>"
E81,"VDCAssistant: Found a camera (<*>) , but was not able to start it up (<*> -- (os/kern) successful)"
E82,handle_will_sleep_auth_and_shield_windows: Reordering authw <*> (<*>)
E83,[<*>] <*>[<*>] [lvl=<*>] -[<*>(<*>) <*>
E84,- [ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <*>.
E85,Error returned from iconservicesagent: <*>
E86,tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.<*> error <*>
E87,SecOSStatusWith error:[<*>] Error Domain=NSOSStatusErrorDomain Code=<*> <*> (<*>: <*>) UserInfo=<*>
E88,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.
E89,WARNING: <*> font data isn't in the correct format required by the Adobe Type <*> Font Format specification.
E90,"com.apple.ical.sync.x-coredata://<*>/CalDAVPrincipal/<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
E91,"device_generate_desktop_screenshot: authw <*>(<*>), shield <*>(<*>)"
E92,[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [<*>].]
E93,"NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>"
E94,Previous sleep cause: <*>
E95,Wake reason: <*>
E96,AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us
E97,network changed: v4(<*>-:<*>) v6(<*>) DNS! Proxy SMB
E98,hibernate_page_list_setall found pageCount <*>
E99,[<*>] [<*>] [AppleDeviceManagementHIDEventService::start] <*>
E100,[IOBluetoothFamily][staticBluetoothTransportShowsUp] -- Received Bluetooth Controller register service notification -- <*>
E101,<*> <*> | I | VoipWrapper | DAVEngineImpl.cpp:<*>:Close | close video chat. llFriendUIN = <*>.
E102,Bluetooth -- <*> is supported - <*>
E103,<*> : Discoverable mode changed to <*>
E104,tcp_connection_handle_connect_conditions_bad <*> failed: <*>
E105,Captive: <*> <*>: Authenticated
E106,ARPT: <*>: wl0: setup_keepalive: Local IP: <*>
E107,TBT W (<*>): <*> [<*>]
E108,network changed: <*>
E109,ASL Sender Statistics
E110,[<*>] <*>[<*>] [lvl=<*>] -[<*>] <*>
E111,"Path not allowed in target domain: type = <*>, path = <*> error = <*>: <*>, origin = <*>"
E112,[<*>] <<<< <*> >>>> <*>: (<*>) rejecting report of layer being serviced - <*>
E113,[<*>] itemasync_SetProperty signalled err=<*> (<*>) at <*> line <*>
E114,KeychainGetICDPStatus: keychain: <*>
E115,host connection <*> connection from pid <*> invalidated
E116,Error in CoreDragRemoveReceiveHandler: <*>
E117,ARPT: <*>: <*>: leaveModulePoweredForOffloads: <*>.
E118,"ARPT: <*>: IOPMPowerSource Information: onWake, SleepType: <*>, 'ExternalConnected': <*>, 'TimeRemaining': <*>,"
E119,Captive: <*> <*>: <*>
E120,in6_unlink_ifa: IPv6 address <*> has no prefix
E121,"PBRequester failed with Error {Error Domain=NSURLErrorDomain Code=<*> ""<*>"", UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> <*> UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=<*>}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=<*>}}"
E122,"device_generate_lock_screen_screenshot: authw <*>(<*>)[<*>], shield <*>(<*>), dev <*>"
E123,[<*>] FigAgglomeratorSetObjectForKey signalled err=<*> (<*>) (<*>) at <*> line <*>
E124,<*> : BTLE scanner Powered Off
E125,ARPT: <*>: AQM agg params <*> maxlen hi/lo <*> <*> minlen <*> adjlen <*>
E126,Received <*> Event
E127,[<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification
E128,sigio_handler: <*> != <*>
E129,############################## _getSysMsgList
E130,Configuration Notice: ASL Module <*> claims selected messages. Those messages may not appear in standard system log files or in the ASL database.
E131,<*> : Scanning mode <*>
E132,<*> : BTLE scanning stopped
E133,wake time set <*> s
E134,[<*>] [<*>] <*> Calling <*> outside of <*>.
E135,AppleCamIn::handleWakeEvent_gated
E136,<*> : Purged contact hashes
E137,<*> : BTLE scanning started
E138,"IOPMrootDomain: idle cancel, state <*>"
E139,"hibernate_alloc_pages act <*>, inact <*>, anon <*>, throt <*>, spec <*>, wire <*>, wireinit <*>"
E140,hibernate_teardown_pmap_structs done: last_valid_compact_indx <*>
E141,enabling pid=<*> for plug-in <*> <*> <*>
E142,[<*>] <*> signalled err=<*> (<*>) at <*> line <*>
E143,"Opened file <*>, size <*>, extents <*>, maxio <*> ssd <*>"
E144,"NETWORK: no response from server, reachability, <*>, queryRetries, <*>"
E145,"Unexpected payload found for message <*>, dataLen <*>"
E146,CCFile::captureLog
E147,en0: Supported channels <*>
E148,ARPT: <*>: AirPort_Brcm43xx::powerChange: <*>
E149,Internal name did not resolve to internal address!
E150,Service exited with abnormal code: <*>
E151,Central manager is not <*>
E152,"CCFile::captureLogRun Skipping current file Dir file [<*>]-CCIOReporter-<*>.xml, Current File [<*>]-CCIOReporter-<*>.xml"
E153,"CCFile::copyFile fileName is [<*>]-io80211Family-<*>.pcapng, source path:<*>, dest path:<*>"
E154,ARPT: <*>: framerdy <*> bmccmd <*> framecnt <*>
E155,<IMMacNotificationCenterManager: <*>: DND Enabled: <*>
E156,<*> : Starting AirDrop server for user <*> on wake
E157,ARPT: <*>: wl0: setup_keepalive: Remote IP: <*>
E158,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of <*> bytes @ <*> took <*> secs. to complete, <*> reads >= <*> sec."
E159,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry <*> any previous subscriptions
E160,"CCFile::copyFile fileName is <*>, source path:<*>, dest path:<*>"
E161,"CCLogTap::profileRemoved, Owner: <*>, Name: <*>"
E162,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of <*> bytes @ <*> took <*> sec. to complete, <*> reads >= <*> sec."
E163,"CCFile::captureLogRun Skipping current file Dir file <*>, Current File <*>"
E164,ARPT: <*>: wlc_dump_aggfifo:
E165,[<*>] <<<< CRABS >>>> crabsFlumeHostUnavailable: [<*>] Byte flume reports host unavailable.
E166,doSaveChannels@<*>: Will write to: <*>
E167,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller supportsRequestCompressionAtURL:<*>] Error Domain=NSURLErrorDomain Code=<*> ""The request timed out."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The request timed out.}"
E168,hibernate image path: <*>
E169,hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages
E170,"hibernate_machine_init pagesDone <*> sum2 <*>, time: <*> ms, disk(<*>) <*> Mb/s, comp bytes: <*> time: <*> ms <*> Mb/s, crypt bytes: <*> time: <*> ms <*> Mb/s"
E171,ASSERTION FAILED: <*> -[DriverServices getDeviceAddress:] line: <*>
E172,hibernate_machine_init <*>
E173,assertion failed: <*>: <*> + <*> [<*>]: <*>
E174,jemmytest
E175,hibernate_setup(<*>) took <*> ms
E176,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- <*> -- <*> -- <*> ****
E177,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- Connected to the transport successfully -- <*> -- <*> -- <*> ****
E178,hciControllerOnline; HID devices? <*>
E179,INIT -- <*> is published
E180,"polled file major <*>, minor <*>, blocksize <*>, pollers <*>"
E181,BuildActDeviceEntry exit
E182,AppleActuatorHIDEventDriver: <*> service is terminated
E183,payload Data <*>
E184,WARNING: hibernate_page_list_setall skipped <*> xpmapped pages
E185,"hibernate_teardown: wired_pages <*>, free_pages <*>, active_pages <*>, inactive_pages <*>, speculative_pages <*>, cleaned_pages <*>, compressor_pages <*>"
E186,hibernate_rebuild_pmap_structs done: last_valid_compact_indx <*>
E187,BuildActDeviceEntry enter
E188,(<*>) Asked to exit for <*>
E189,KeychainGetICDPStatus: status: <*>
E190,tcp_connection_tls_session_error_callback_imp <*> tcp_connection_tls_session_handle_read_error.<*> error <*>
E191,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
E192,Checking iCDP status for DSID <*> (checkWithServer=<*>)
E193,-[<*> <*>:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in <*> for <*> (<*>)
E194,extension <*> -> <*>
E195,"[Accounts] Current connection, <NSXPCConnection: <*> connection from pid <*>, doesn't have account access."
E196,"[Accounts] Failed to update account with identifier <*>, error: <*>"
E197,Session <*> created
E198,kern_open_file_for_direct_io took <*> ms
E199,CGXDisplayDidWakeNotification [<*>]: posting kCGSDisplayDidWake
E200,Peripheral manager is not <*>.
E201,Cocoa scripting error for '<*>': four character codes must be four characters long.
E202,.sdef warning for argument <*> of command <*> in suite '<*>': <*> is not a valid type name.
E203,objc[<*>]: Class <*> is implemented in both <*> and <*>. One of the two will be used. Which one is undefined.
E204,Invalidating watch set.
E205,<*> : Started generating hashes
E206,-<*> is deprecated for <*>. Please use <*>.
E207,[<*>] (Fig) signalled err=<*>
E208,[<*>] <<<< CRABS >>>> crabsWaitForLoad: [<*>] Wait time out - <*> (msRequestTimeout <*>)
E209,Failed to stop a scan - central is not powered on: <*>
E210,**** [<*>][<*>] -- Completed (matched on <*>) -- <*> ****
E211,"hibernate_newruntime_map time: <*> ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled <*>"
E212,vm_compressor_fastwake_warmup (<*> - <*>) - starting
E213,<IMMacNotificationCenterManager: <*>: Updating enabled: <*> (Topics: <*>)
E214,<IMMacNotificationCenterManager: <*>: notification observer: <*> notification: <*>
E215,CCProfileMonitor::freeResources done
E216,<*>: <*>: NC Disabled: <*>
E217,Daemon connection invalidated!
E218,IOHibernatePollerOpen(<*>)
E219,hibernate_rebuild completed - took <*> msecs
E220,AppleActuatorDevice::<*> Entered
E221,"bitmap_size <*>, previewSize <*>, writing <*> pages @ <*>"
E222,<*>: manual intervention required!
E223,"DB Error: <*> ""<*>"""
E224,"arp_client_transmit(<*>) failed, <*> (<*>)"
E225,- [NETClientConnection <*>] <*> - Perform <*>! QQ.<*> <*> <*>
E226,-[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID
E227,could discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>
E228,"booter start at <*> ms smc <*> ms, [<*>, <*>, <*>] total <*> ms, dsply <*>, <*> ms, tramp <*> ms"
E229,"hostControllerOnline - Number of Paired devices = <*>, List of Paired devices = (<*>)"
E230,**** [<*>][<*>] -- Delay HCI Reset by <*> ****
E231,AppleActuatorHIDEventDriver: <*>
E232,**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = <*> -- <*> ****
E233,AppleActuatorDeviceUserClient::start Entered
E234,"Google Chrome He[<*>] triggered unnest of range <*> of DYLD shared region in VM map <*>. While not abnormal for debuggers, this increases system memory footprint until the target exits."
E235,hibernate_page_list_setall(preflight <*>) start
E236,hibernate_page_list_setall time: <*> ms
E237,IOPolledFilePollersOpen(<*>) <*> ms
E238,hibernate_teardown completed - discarded <*>
E239,AppleActuatorDeviceUserClient::stop Entered
E240,[IOBluetoothHostController::setConfigState] calling <*>
E241,[HID] [MT] <*>::start entered
E242,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller supportsRequestCompressionAtURL:<*>] Error Domain=NSURLErrorDomain Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}"
E243,Unable to start NetBIOS name service: <*>
E244,Got an XPC error: <*>
E245,-[SFLListManager(ServiceReplyProtocol) notifyChanges:toListWithIdentifier:] Notified of item changes to list with identifier <*>
E246,no sleep images for <*>
E247,ChromeExistion main isUndetectWithCommand = <*>
E248,after trim url = <*>
E249,"ChromeExistion main strSendMsg = {{""websitekey"":<*>,""commandkey"":<*>,""browserkey"":<*>}}"
E250,url host = <*>
E251,the url = <*>
E252,[com.apple.calendar.store.log.caldav.queue] [Adding [<*>] to failed operations.]
E253,hibernate_rebuild started
E254,Service <*> tried to hijack endpoint <*> from owner: <*>
E255,<*>-<*>-<*> <*> PM [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification
E256,full wake request (reason <*>) <*> ms
E257,kern_open_file_for_direct_io(<*>)
E258,"Page bounds {{<*>, <*>} {<*>, <*>}}"
E259,Failed to connect <*> from <*> to <*>: missing setter or instance variable.
E260,[com.apple.calendar.store.log.caldav.queue] [Account <*> timed out when executing operation: <*>]
E261,"[com.apple.calendar.store.log.caldav.queue] [Account refresh failed with error: Error Domain=CoreDAVHTTPStatusErrorDomain Code=<*> ""(null)"" UserInfo={AccountName=<*>, CalDAVErrFromRefresh=<*>, CoreDAVHTTPHeaders=<*>} }]"
E262,"no application identifier provided, can't use provisioning profiles [pid=<*>]"
E263,tcp_connection_destination_handle_tls_close_notify <*> closing socket due to TLS CLOSE_NOTIFY alert
E264,CFNetwork SSLHandshake failed (<*>)
E265,"Unable to simultaneously satisfy constraints: (<*>) Will attempt to recover by breaking constraint <*>. Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens. And/or, break on objc_exception_throw to catch this in the debugger."
E266,"Configuration Notice: ASL Module <*> sharing output destination <*> with ASL Module ""<*>"". Output parameters from ASL Module <*> override any specified in ASL Module ""<*>""."
E267,(DiskStore.Normal:<*>) <*> <*>
E268,"CCDataTap::profileRemoved, Owner: <*>, Name: <*>"
E269,Unrecognized XSSimpleTypeDefinition: <*>
E270,DB Path: <*>
E271,Could not get event name for stream/token: <*>: <*>: <*>
E272,Error in CoreDragRemoveTrackingHandler: <*>
E273,Session <*> destroyed
E274,- [NETClientConnection <*>] <*> - Perform <*>! <*> <*> <*>
E275,"nw_path_evaluator_start_helper_connection net_helper_path_evaluation_start failed, dumping backtrace: <*>"
E276,"CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=<*> in environment to log backtraces."
E277,full wake promotion (reason <*>) <*> ms
E278,"NSURLSession/NSURLConnection HTTP load failed (<*>, <*>)"
E279,"[QL] No sandbox token for request <*>, it will probably fail"
E280,"schedule invalidation <*>, error: <*>"
E281,<<<< MediaValidator >>>> mv_LookupCodecSupport: Unrecognized codec <*>
E282,<<<< MediaValidator >>>> mv_ValidateRFC4281CodecId: Unrecognized codec <*>. Failed codec specific check.
E283,CoreAnimation: timed out fence <*>
E284,<*> ERROR: <*>: timed out after <*> (<*> <*>); mMajorChangePending=<*>
E285,efi pagecount <*>
E286,did discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>
E287,Host controller terminated
E288,<*> completed - took <*> msecs
E289,"Arranged view frame: {{<*>, <*>} {<*>, <*>}}"
E290,CCProfileMonitor::setStreamEventHandler
E291,Telling CSI to <*> power.
