EventId,EventTemplate
E76,PCI Hot Plug PCI Core version: <*>
E77,root=<*> initrd=<*> console=<*> console=<*> fastboot BOOT_IMAGE=<*>
E78,Registered protocol family <*>
E79,Using software <*> for IO (<*>)
E80,Probing PCI hardware (bus <*>)
E81,Transparent bridge - <*>
E82,Using ACPI for IRQ routing
E83,Using MMCONFIG at <*>
E84,Using configuration type <*>
E85,Compressed image found at block <*>
E86,Disabled at <*> runtime.
E87,Initializing.
E88,Registering netfilter hooks
E89,Starting in <*> mode
E90,Unregistering netfilter hooks
E91,Hash tables configured (established <*> bind <*>)
E92,Direct-Access <*> SCSI revision: <*>
E93,Processor ANSI SCSI revision: <*>
E94,Disk quotas <*>
E95,Mounted root (<*> filesystem).
E96,MegaRAID Model: <*> LD <*> <*> <*> Rev: <*>
E97,PE/PV Model: <*> SCSI BP Rev: <*>
E98,initialized
E99,initializing netlink socket (<*>)
E100,passed.
E101,<*> initialised: #<*>#@#<*>#
E102,allocating divert_blk for <*>
E103,not allocating divert_blk for non-ethernet device <*>
E104,<*>:USB HID core driver
E105,eth0: <*>: <*>
E106,eth1: <*>: <*>
E107,no floppy controllers found
E108,RNG not detected
E109,Wait for <*> failed before <*> !
E110,Assuming <*> system bus speed for PIO modes; override with idebus=<*>
E111,Unknown cmd fd(<*>) cmd(<*>)<*> arg(<*>) on <*>
E112,(C) <*>-<*> Netfilter core team
E113,Installing <*> key data
E114,... autorun <*>.
E115,Autodetecting RAID arrays.
E116,"md driver <*> MAX_MD_DEVS=<*>, MD_SB_DISKS=<*>"
E117,#<*>-rh1 (Release Date: <*>)
E118,#<*># (Release Date: <*> <*> <*> <*> <*> <*>)
E119,fw version:[<*>] bios version:[<*>]
E120,probe new device <*>: bus <*>:slot <*>:func <*>
E121,PS/<*> mouse device common for all mice
E122,v2.<*> (<*>)
E123,rpc.statd startup succeeded
E124,portmap startup succeeded
E125,Starting <*>: <*>
E126,Version <*> Starting
E127,<*> <*> driver
E128,scanning scsi channel <*> [Phy <*>] for non-raid devices
E129,scanning scsi channel <*> [<*>] for logical drives
E130,asking for cache data failed
E131,assuming drive cache: <*>
E132,sda1 sda2 sda3 sda4
E133,Registering <*> module capability
E134,"i8042 AUX port at <*>,<*> irq <*>"
E135,"i8042 KBD port at <*>,<*> irq <*>"
E136,syslog-ng startup succeeded
E137,syslog-ng version <*> starting
E138,Detected <*> MHz processor.
E139,Using <*> MHz HPET timer.
E140,Using <*> based timekeeping.
E141,Creating Topspin <*> entries:
E142,registered new driver <*>
E143,probe of <*> failed with error <*>
E144,"connection from ""<*>"""
E145,"User <*>, coming from <*>, authenticated."
E146,Now running on #<*>'s privileges.
E147,Mounting NFS filesystems: <*>
E148,Mounting other filesystems: <*>
E149,Warning: we failed to resolve data source name <*>
E150,Warning: we failed to resolve trusted host name <*> <*>
E151,gmetad startup succeeded
E152,succeeded
E153,Server listening on <*> port <*>.
E154,error: Bind to port <*> on <*> failed: Address already in use.
E155,Cannot open file <*> for writing (No such file or directory)
E156,Changing permissions on special file <*>
E157,xinetd startup succeeded
E158,Reading included configuration file: <*> [file=<*>] [line=<*>]
E159,Started working: <*> available service
E160,removing <*>
E161,xinetd Version <*> started with <*> <*> compiled in.
E162,"jA9JBVPb007417: from=<*>, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>, relay=<*>"
E163,"<*>: to=<*>, ctladdr=<*> (<*>), delay=<*>, xdelay=<*>, mailer=<*>, pri=<*>, relay=[<*>] [<*>], dsn=<*>, stat=<*>"
E164,"jA9JBWxH019649: from=<*>, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>, relay=<*>"
E165,"jA9JBWEr014256: from=<*>, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>, relay=<*>"
E166,"jA9JBXgf022479: from=<*>, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>, relay=<*>"
E167,"jA9JBXVI027337: from=<*>, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>, relay=<*>"
E168,"Device: <*>, Temperature changed <*> Celsius to <*> Celsius since last report"
