LineId,EventId,Content,EventTemplate
67,E2,onExtend:1514038535000 1 0 4,onExtend:<*> <*> <*> <*>
68,E6, getTodayTotalDetailSteps = 1514038440000##7015##548365##8661##13026##27177962,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
69,E7,setTodayTotalDetailSteps=1514038440000##7017##548365##8661##13121##27179330,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
70,E8,calculateCaloriesWithCache totalCalories=126989,calculateCaloriesWithCache totalCalories=<*>
71,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
72,E11,isScreenOn true,isScreenOn <*>
73,E12,"screen status unknown,think screen on","screen status <*>, think screen <*>"
74,E10,REPORT : 7017 5010 150304 240,REPORT : <*> <*> <*> <*>
75,E3,onReceive action: android.intent.action.SCREEN_ON,onReceive action: <*>
76,E4,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:<*>
77,E5,flush sensor data,flush sensor data
78,E6, getTodayTotalDetailSteps = 1514038440000##7017##548365##8661##13121##27179330,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
79,E7,setTodayTotalDetailSteps=1514038440000##7017##548365##8661##13216##27179417,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
80,E1,onStandStepChanged 3589,onStandStepChanged <*>
81,E8,calculateCaloriesWithCache totalCalories=126989,calculateCaloriesWithCache totalCalories=<*>
82,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
83,E10,REPORT : 7017 5010 150304 240,REPORT : <*> <*> <*> <*>
84,E1,onStandStepChanged 3589,onStandStepChanged <*>
85,E2,onExtend:1514038536000 0 0 4,onExtend:<*> <*> <*> <*>
86,E1,onStandStepChanged 3590,onStandStepChanged <*>
87,E2,onExtend:1514038536000 1 0 4,onExtend:<*> <*> <*> <*>
88,E6, getTodayTotalDetailSteps = 1514038440000##7017##548365##8661##13216##27179417,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
89,E7,setTodayTotalDetailSteps=1514038440000##7018##548365##8661##13311##27179732,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
90,E8,calculateCaloriesWithCache totalCalories=127011,calculateCaloriesWithCache totalCalories=<*>
91,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
92,E10,REPORT : 7018 5010 150325 240,REPORT : <*> <*> <*> <*>
93,E1,onStandStepChanged 3591,onStandStepChanged <*>
94,E2,onExtend:1514038536000 1 0 4,onExtend:<*> <*> <*> <*>
95,E6, getTodayTotalDetailSteps = 1514038440000##7018##548365##8661##13311##27179732,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
96,E7,setTodayTotalDetailSteps=1514038440000##7019##548365##8661##13406##27180468,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
97,E8,calculateCaloriesWithCache totalCalories=127032,calculateCaloriesWithCache totalCalories=<*>
98,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
99,E10,REPORT : 7019 5011 150346 240,REPORT : <*> <*> <*> <*>
100,E1,onStandStepChanged 3592,onStandStepChanged <*>
101,E2,onExtend:1514038537000 1 0 4,onExtend:<*> <*> <*> <*>
102,E6, getTodayTotalDetailSteps = 1514038440000##7019##548365##8661##13406##27180468,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
103,E7,setTodayTotalDetailSteps=1514038440000##7020##548365##8661##13501##27180976,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
104,E8,calculateCaloriesWithCache totalCalories=127054,calculateCaloriesWithCache totalCalories=<*>
105,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
106,E10,REPORT : 7020 5012 150368 240,REPORT : <*> <*> <*> <*>
107,E1,onStandStepChanged 3593,onStandStepChanged <*>
108,E2,onExtend:1514038538000 1 0 4,onExtend:<*> <*> <*> <*>
109,E6, getTodayTotalDetailSteps = 1514038440000##7020##548365##8661##13501##27180976,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
110,E7,setTodayTotalDetailSteps=1514038440000##7021##548365##8661##13596##27181971,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
111,E8,calculateCaloriesWithCache totalCalories=127075,calculateCaloriesWithCache totalCalories=<*>
112,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
113,E10,REPORT : 7021 5012 150389 240,REPORT : <*> <*> <*> <*>
114,E1,onStandStepChanged 3594,onStandStepChanged <*>
115,E2,onExtend:1514038538000 1 0 4,onExtend:<*> <*> <*> <*>
116,E6, getTodayTotalDetailSteps = 1514038440000##7021##548365##8661##13596##27181971,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
117,E7,setTodayTotalDetailSteps=1514038440000##7022##548365##8661##13691##27182468,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
118,E8,calculateCaloriesWithCache totalCalories=127097,calculateCaloriesWithCache totalCalories=<*>
119,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
120,E10,REPORT : 7022 5013 150411 240,REPORT : <*> <*> <*> <*>
121,E1,onStandStepChanged 3595,onStandStepChanged <*>
122,E2,onExtend:1514038539000 1 0 4,onExtend:<*> <*> <*> <*>
123,E6, getTodayTotalDetailSteps = 1514038440000##7022##548365##8661##13691##27182468,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
124,E7,setTodayTotalDetailSteps=1514038440000##7023##548365##8661##13786##27182973,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
125,E8,calculateCaloriesWithCache totalCalories=127118,calculateCaloriesWithCache totalCalories=<*>
126,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
127,E10,REPORT : 7023 5014 150432 240,REPORT : <*> <*> <*> <*>
128,E1,onStandStepChanged 3596,onStandStepChanged <*>
129,E2,onExtend:1514038539000 1 0 4,onExtend:<*> <*> <*> <*>
130,E6, getTodayTotalDetailSteps = 1514038440000##7023##548365##8661##13786##27182973,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
131,E7,setTodayTotalDetailSteps=1514038440000##7024##548365##8661##13881##27183469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
132,E8,calculateCaloriesWithCache totalCalories=127139,calculateCaloriesWithCache totalCalories=<*>
133,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
134,E10,REPORT : 7024 5015 150454 240,REPORT : <*> <*> <*> <*>
135,E1,onStandStepChanged 3597,onStandStepChanged <*>
136,E2,onExtend:1514038540000 1 0 4,onExtend:<*> <*> <*> <*>
137,E6, getTodayTotalDetailSteps = 1514038440000##7024##548365##8661##13881##27183469,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
138,E7,setTodayTotalDetailSteps=1514038440000##7025##548365##8661##13976##27183974,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
139,E8,calculateCaloriesWithCache totalCalories=127161,calculateCaloriesWithCache totalCalories=<*>
140,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
141,E10,REPORT : 7025 5015 150475 240,REPORT : <*> <*> <*> <*>
142,E1,onStandStepChanged 3598,onStandStepChanged <*>
143,E2,onExtend:1514038541000 1 0 4,onExtend:<*> <*> <*> <*>
144,E6, getTodayTotalDetailSteps = 1514038440000##7025##548365##8661##13976##27183974,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
145,E7,setTodayTotalDetailSteps=1514038440000##7026##548365##8661##14071##27184972,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
146,E8,calculateCaloriesWithCache totalCalories=127182,calculateCaloriesWithCache totalCalories=<*>
147,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
148,E10,REPORT : 7026 5016 150496 240,REPORT : <*> <*> <*> <*>
149,E1,onStandStepChanged 3599,onStandStepChanged <*>
150,E2,onExtend:1514038541000 1 0 4,onExtend:<*> <*> <*> <*>
151,E6, getTodayTotalDetailSteps = 1514038440000##7026##548365##8661##14071##27184972,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
152,E7,setTodayTotalDetailSteps=1514038440000##7027##548365##8661##14166##27185467,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
153,E8,calculateCaloriesWithCache totalCalories=127204,calculateCaloriesWithCache totalCalories=<*>
154,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
155,E10,REPORT : 7027 5017 150518 240,REPORT : <*> <*> <*> <*>
156,E1,onStandStepChanged 3600,onStandStepChanged <*>
157,E2,onExtend:1514038542000 1 0 4,onExtend:<*> <*> <*> <*>
158,E6, getTodayTotalDetailSteps = 1514038440000##7027##548365##8661##14166##27185467,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
159,E7,setTodayTotalDetailSteps=1514038440000##7028##548365##8661##14261##27185977,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
160,E8,calculateCaloriesWithCache totalCalories=127225,calculateCaloriesWithCache totalCalories=<*>
161,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
162,E10,REPORT : 7028 5017 150539 240,REPORT : <*> <*> <*> <*>
163,E1,onStandStepChanged 3601,onStandStepChanged <*>
164,E2,onExtend:1514038542000 1 0 4,onExtend:<*> <*> <*> <*>
165,E6, getTodayTotalDetailSteps = 1514038440000##7028##548365##8661##14261##27185977,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
166,E7,setTodayTotalDetailSteps=1514038440000##7029##548365##8661##14356##27186469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
167,E8,calculateCaloriesWithCache totalCalories=127246,calculateCaloriesWithCache totalCalories=<*>
168,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
169,E10,REPORT : 7029 5018 150561 240,REPORT : <*> <*> <*> <*>
170,E1,onStandStepChanged 3602,onStandStepChanged <*>
171,E2,onExtend:1514038543000 1 0 4,onExtend:<*> <*> <*> <*>
172,E6, getTodayTotalDetailSteps = 1514038440000##7029##548365##8661##14356##27186469,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
173,E7,setTodayTotalDetailSteps=1514038440000##7030##548365##8661##14451##27187468,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
174,E8,calculateCaloriesWithCache totalCalories=127268,calculateCaloriesWithCache totalCalories=<*>
175,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
176,E10,REPORT : 7030 5019 150582 240,REPORT : <*> <*> <*> <*>
177,E1,onStandStepChanged 3603,onStandStepChanged <*>
178,E2,onExtend:1514038544000 1 0 4,onExtend:<*> <*> <*> <*>
179,E6, getTodayTotalDetailSteps = 1514038440000##7030##548365##8661##14451##27187468,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
180,E7,setTodayTotalDetailSteps=1514038440000##7031##548365##8661##14546##27187968,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
181,E8,calculateCaloriesWithCache totalCalories=127289,calculateCaloriesWithCache totalCalories=<*>
182,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
183,E10,REPORT : 7031 5020 150604 240,REPORT : <*> <*> <*> <*>
184,E1,onStandStepChanged 3604,onStandStepChanged <*>
185,E2,onExtend:1514038544000 1 0 4,onExtend:<*> <*> <*> <*>
186,E6, getTodayTotalDetailSteps = 1514038440000##7031##548365##8661##14546##27187968,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
187,E7,setTodayTotalDetailSteps=1514038440000##7032##548365##8661##14641##27188471,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
188,E8,calculateCaloriesWithCache totalCalories=127311,calculateCaloriesWithCache totalCalories=<*>
189,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
190,E10,REPORT : 7032 5020 150625 240,REPORT : <*> <*> <*> <*>
191,E1,onStandStepChanged 3605,onStandStepChanged <*>
192,E2,onExtend:1514038545000 1 0 4,onExtend:<*> <*> <*> <*>
193,E6, getTodayTotalDetailSteps = 1514038440000##7032##548365##8661##14641##27188471,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
194,E7,setTodayTotalDetailSteps=1514038440000##7033##548365##8661##14736##27189469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
195,E8,calculateCaloriesWithCache totalCalories=127332,calculateCaloriesWithCache totalCalories=<*>
196,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
197,E10,REPORT : 7033 5021 150646 240,REPORT : <*> <*> <*> <*>
198,E1,onStandStepChanged 3606,onStandStepChanged <*>
199,E2,onExtend:1514038546000 1 0 4,onExtend:<*> <*> <*> <*>
200,E6, getTodayTotalDetailSteps = 1514038440000##7033##548365##8661##14736##27189469,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
201,E7,setTodayTotalDetailSteps=1514038440000##7034##548365##8661##14831##27189969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
202,E8,calculateCaloriesWithCache totalCalories=127354,calculateCaloriesWithCache totalCalories=<*>
203,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
204,E10,REPORT : 7034 5022 150668 240,REPORT : <*> <*> <*> <*>
205,E1,onStandStepChanged 3607,onStandStepChanged <*>
206,E2,onExtend:1514038546000 1 0 4,onExtend:<*> <*> <*> <*>
207,E6, getTodayTotalDetailSteps = 1514038440000##7034##548365##8661##14831##27189969,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
208,E7,setTodayTotalDetailSteps=1514038440000##7035##548365##8661##14926##27190469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
209,E8,calculateCaloriesWithCache totalCalories=127375,calculateCaloriesWithCache totalCalories=<*>
210,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
211,E10,REPORT : 7035 5022 150689 240,REPORT : <*> <*> <*> <*>
212,E1,onStandStepChanged 3608,onStandStepChanged <*>
213,E2,onExtend:1514038547000 1 0 4,onExtend:<*> <*> <*> <*>
214,E6, getTodayTotalDetailSteps = 1514038440000##7035##548365##8661##14926##27190469,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
215,E7,setTodayTotalDetailSteps=1514038440000##7036##548365##8661##15021##27190970,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
216,E8,calculateCaloriesWithCache totalCalories=127396,calculateCaloriesWithCache totalCalories=<*>
217,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
218,E10,REPORT : 7036 5023 150711 240,REPORT : <*> <*> <*> <*>
219,E1,onStandStepChanged 3609,onStandStepChanged <*>
220,E2,onExtend:1514038548000 1 0 4,onExtend:<*> <*> <*> <*>
221,E6, getTodayTotalDetailSteps = 1514038440000##7036##548365##8661##15021##27190970,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
222,E7,setTodayTotalDetailSteps=1514038440000##7037##548365##8661##15116##27191969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
223,E8,calculateCaloriesWithCache totalCalories=127418,calculateCaloriesWithCache totalCalories=<*>
224,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
225,E10,REPORT : 7037 5024 150732 240,REPORT : <*> <*> <*> <*>
226,E1,onStandStepChanged 3610,onStandStepChanged <*>
227,E2,onExtend:1514038548000 1 0 4,onExtend:<*> <*> <*> <*>
228,E6, getTodayTotalDetailSteps = 1514038440000##7037##548365##8661##15116##27191969,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
229,E7,setTodayTotalDetailSteps=1514038440000##7038##548365##8661##15211##27192478,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
230,E8,calculateCaloriesWithCache totalCalories=127439,calculateCaloriesWithCache totalCalories=<*>
231,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
232,E10,REPORT : 7038 5025 150753 240,REPORT : <*> <*> <*> <*>
233,E1,onStandStepChanged 3611,onStandStepChanged <*>
234,E2,onExtend:1514038549000 1 0 4,onExtend:<*> <*> <*> <*>
235,E6, getTodayTotalDetailSteps = 1514038440000##7038##548365##8661##15211##27192478,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
236,E7,setTodayTotalDetailSteps=1514038440000##7039##548365##8661##15306##27192971,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
237,E8,calculateCaloriesWithCache totalCalories=127461,calculateCaloriesWithCache totalCalories=<*>
238,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
239,E10,REPORT : 7039 5025 150775 240,REPORT : <*> <*> <*> <*>
240,E1,onStandStepChanged 3612,onStandStepChanged <*>
241,E2,onExtend:1514038550000 1 0 4,onExtend:<*> <*> <*> <*>
242,E6, getTodayTotalDetailSteps = 1514038440000##7039##548365##8661##15306##27192971,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
243,E7,setTodayTotalDetailSteps=1514038440000##7040##548365##8661##15401##27193971,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
244,E8,calculateCaloriesWithCache totalCalories=127482,calculateCaloriesWithCache totalCalories=<*>
245,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
246,E10,REPORT : 7040 5026 150796 240,REPORT : <*> <*> <*> <*>
247,E1,onStandStepChanged 3613,onStandStepChanged <*>
248,E2,onExtend:1514038550000 1 0 4,onExtend:<*> <*> <*> <*>
249,E6, getTodayTotalDetailSteps = 1514038440000##7040##548365##8661##15401##27193971,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
250,E7,setTodayTotalDetailSteps=1514038440000##7041##548365##8661##15496##27194480,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
251,E8,calculateCaloriesWithCache totalCalories=127504,calculateCaloriesWithCache totalCalories=<*>
252,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
253,E10,REPORT : 7041 5027 150818 240,REPORT : <*> <*> <*> <*>
254,E1,onStandStepChanged 3614,onStandStepChanged <*>
255,E2,onExtend:1514038551000 1 0 4,onExtend:<*> <*> <*> <*>
256,E6, getTodayTotalDetailSteps = 1514038440000##7041##548365##8661##15496##27194480,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
257,E7,setTodayTotalDetailSteps=1514038440000##7042##548365##8661##15591##27195470,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
258,E8,calculateCaloriesWithCache totalCalories=127525,calculateCaloriesWithCache totalCalories=<*>
259,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
260,E10,REPORT : 7042 5027 150839 240,REPORT : <*> <*> <*> <*>
261,E1,onStandStepChanged 3616,onStandStepChanged <*>
262,E2,onExtend:1514038552000 2 0 4,onExtend:<*> <*> <*> <*>
263,E6, getTodayTotalDetailSteps = 1514038440000##7042##548365##8661##15591##27195470,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
264,E7,setTodayTotalDetailSteps=1514038440000##7044##548365##8661##15686##27196480,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
265,E8,calculateCaloriesWithCache totalCalories=127568,calculateCaloriesWithCache totalCalories=<*>
266,E9,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
267,E10,REPORT : 7044 5029 150882 240,REPORT : <*> <*> <*> <*>
268,E1,onStandStepChanged 3617,onStandStepChanged <*>
269,E2,onExtend:1514038553000 1 0 4,onExtend:<*> <*> <*> <*>
270,E6, getTodayTotalDetailSteps = 1514038440000##7044##548365##8661##15686##27196480,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
271,E7,setTodayTotalDetailSteps=1514038440000##7045##548365##8661##15781##27196970,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
272,E8,calculateCaloriesWithCache totalCalories=127589,calculateCaloriesWithCache totalCalories=<*>
