EventId,EventTemplate
E91,<*> tree receiver <*> in re-synch state event(s) (dcr <*>) detected over <*> seconds
E92,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable <*>.
E93,"<*> total interrupts. <*> critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt."
E94,"<*> ddr error(s) detected and corrected on rank <*>, symbol <*> over <*> seconds"
E95,"PrepareForService shutting down Node card(mLctn(<*>), mCardSernum(<*>), mLp(<*>), mIp(<*>), mType(<*>)) as part of Service Action <*>"
E96,"Kernel detected <*> integer alignment exceptions (<*>) iar <*>, dear <*>"
E97,total of <*> ddr error(s) detected and corrected over <*> seconds
E98,minus normalized number..................<*>
E99,fraction rounded.........................<*>
E100,"critical input interrupt (unit=<*> bit=<*>): warning for tree <*> wire, suppressing further interrupts of same type"
E101,size of scratchpad portion of L3.........<*> (<*>)
E102,ciod: LOGIN chdir(<*>) failed: <*>
E103,<*> L3 EDRAM error(s) (dcr <*>) detected and corrected over <*> seconds
E104,fpr29=<*> <*> <*> <*>
E105,Machine State Register: <*>
