Log,EventTemplate,LoggingStatement,LogTemplate
"Jun 15 02:04:59 combo sshd(pam_unix)[20897]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,"Logging statement: logger.error(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={} user={}"", ""0"", ""0"", ""220-135-151-1.hinet-ip.hinet.net"", ""root"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
"Jun 15 02:04:59 combo sshd(pam_unix)[20898]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={} user=root"", ""0"", ""0"", ""220-135-151-1.hinet-ip.hinet.net"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=root
"Jun 15 12:12:34 combo sshd(pam_unix)[23397]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""218.188.2.4"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 12:12:34 combo sshd(pam_unix)[23395]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.error(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""218.188.2.4"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 12:12:34 combo sshd(pam_unix)[23404]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""218.188.2.4"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 12:12:34 combo sshd(pam_unix)[23399]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""218.188.2.4"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 12:12:34 combo sshd(pam_unix)[23406]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.error(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""218.188.2.4"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 12:12:34 combo sshd(pam_unix)[23394]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.error(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""218.188.2.4"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 12:12:34 combo sshd(pam_unix)[23396]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""218.188.2.4"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 12:12:34 combo sshd(pam_unix)[23407]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""218.188.2.4"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 12:12:34 combo sshd(pam_unix)[23403]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""218.188.2.4"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 12:12:34 combo sshd(pam_unix)[23412]: check pass; user unknown
",check pass; user unknown,"Logging statement: logger.warning(""check pass; user {}"", ""unknown"")",check pass; user <*>
"Jun 15 12:12:34 combo sshd(pam_unix)[23412]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""218.188.2.4"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 12:13:19 combo sshd(pam_unix)[23414]: check pass; user unknown
",check pass; user unknown,"Logging statement: logger.warning(""check pass; user {}"", ""unknown"")",check pass; user <*>
"Jun 15 12:13:19 combo sshd(pam_unix)[23414]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""218.188.2.4"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 12:13:20 combo sshd(pam_unix)[23416]: check pass; user unknown
",check pass; user unknown,"Logging statement: logger.warning(""check pass; user {}"", ""unknown"")",check pass; user <*>
"Jun 15 12:13:20 combo sshd(pam_unix)[23416]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""218.188.2.4"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 14:53:32 combo sshd(pam_unix)[23661]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""061092085098.ctinets.com"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 14:53:32 combo sshd(pam_unix)[23663]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""061092085098.ctinets.com"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 14:53:32 combo sshd(pam_unix)[23664]: check pass; user unknown
",check pass; user unknown,"Logging statement: logger.info(""check pass; user {}"", ""unknown"")",check pass; user <*>
"Jun 15 14:53:32 combo sshd(pam_unix)[23664]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.error(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""061092085098.ctinets.com"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 14:53:33 combo sshd(pam_unix)[23665]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.error(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""061092085098.ctinets.com"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 14:53:34 combo sshd(pam_unix)[23669]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""061092085098.ctinets.com"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 14:53:35 combo sshd(pam_unix)[23671]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""061092085098.ctinets.com"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 14:53:35 combo sshd(pam_unix)[23673]: check pass; user unknown
",check pass; user unknown,"Logging statement: logger.info(""check pass; user {}"", ""unknown"")",check pass; user <*>
"Jun 15 14:53:35 combo sshd(pam_unix)[23673]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""061092085098.ctinets.com"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 14:53:35 combo sshd(pam_unix)[23674]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""061092085098.ctinets.com"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 14:53:36 combo sshd(pam_unix)[23678]: check pass; user unknown
",check pass; user unknown,"Logging statement: logger.warning(""check pass; user {}"", ""unknown"")",check pass; user <*>
"Jun 15 14:53:36 combo sshd(pam_unix)[23678]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""061092085098.ctinets.com"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 14:53:36 combo sshd(pam_unix)[23677]: check pass; user unknown
",check pass; user unknown,"Logging statement: logger.error(""check pass; user {}"", ""unknown"")",check pass; user <*>
"Jun 15 14:53:36 combo sshd(pam_unix)[23677]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.error(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""061092085098.ctinets.com"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 20:05:31 combo sshd(pam_unix)[24138]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"logger.error(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""d211-116-254-214.rev.krline.net"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 20:05:31 combo sshd(pam_unix)[24137]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""d211-116-254-214.rev.krline.net"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 20:05:31 combo sshd(pam_unix)[24141]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"logger.error(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""d211-116-254-214.rev.krline.net"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 20:05:31 combo sshd(pam_unix)[24140]: check pass; user unknown
",check pass; user unknown,"Logging statement: logger.info(""check pass; user {}"", ""unknown"")",check pass; user <*>
"Jun 15 20:05:31 combo sshd(pam_unix)[24140]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"logger.error(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""d211-116-254-214.rev.krline.net"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 15 20:05:31 combo sshd(pam_unix)[24139]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.error(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""d211-116-254-214.rev.krline.net"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 16 04:10:24 combo logrotate: ALERT exited abnormally with [1]
",ALERT exited abnormally with [<*>],"Logging statement: logger.error(""ALERT exited abnormally with [1]"")",ALERT exited abnormally with [1]
"Jun 17 04:03:36 combo logrotate: ALERT exited abnormally with [1]
",ALERT exited abnormally with [<*>],"Logging statement: logger.error(""ALERT exited abnormally with [1]"")",ALERT exited abnormally with [1]
"Jun 17 04:09:43 combo su(pam_unix)[29190]: session opened for user news by (uid=0)
",session opened for user <*> by (uid=<*>),"Logging statement: logger.info(""session opened for user news by (uid={})"", ""0"")",session opened for user news by (uid=<*>)
"Jun 17 19:43:13 combo sshd(pam_unix)[30565]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.46.224.253  user=guest
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>  user=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}  user={}"", ""0"", ""0"", ""211.46.224.253"", ""guest"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>  user=<*>
"Jun 18 01:30:59 combo sshd(pam_unix)[31201]: check pass; user unknown
",check pass; user unknown,"Logging statement: logger.warning(""check pass; user {}"", ""unknown"")",check pass; user <*>
"Jun 18 01:30:59 combo sshd(pam_unix)[31201]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""adsl-70-242-75-179.dsl.ksc2mo.swbell.net"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 18 01:30:59 combo sshd(pam_unix)[31199]: check pass; user unknown
",check pass; user unknown,"Logging statement: logger.warning(""check pass; user {}"", ""unknown"")",check pass; user <*>
"Jun 18 01:30:59 combo sshd(pam_unix)[31199]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""adsl-70-242-75-179.dsl.ksc2mo.swbell.net"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 18 01:30:59 combo sshd(pam_unix)[31198]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""adsl-70-242-75-179.dsl.ksc2mo.swbell.net"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 18 01:30:59 combo sshd(pam_unix)[31202]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""adsl-70-242-75-179.dsl.ksc2mo.swbell.net"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 18 01:30:59 combo sshd(pam_unix)[31205]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""adsl-70-242-75-179.dsl.ksc2mo.swbell.net"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 18 01:30:59 combo sshd(pam_unix)[31200]: check pass; user unknown
",check pass; user unknown,"Logging statement: logger.info(""check pass; user {}"", ""unknown"")",check pass; user <*>
"Jun 18 01:30:59 combo sshd(pam_unix)[31200]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.error(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""adsl-70-242-75-179.dsl.ksc2mo.swbell.net"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 18 01:30:59 combo sshd(pam_unix)[31206]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""adsl-70-242-75-179.dsl.ksc2mo.swbell.net"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 18 01:30:59 combo sshd(pam_unix)[31204]: check pass; user unknown
",check pass; user unknown,"Logging statement: logger.info(""check pass; user {}"", ""unknown"")",check pass; user <*>
"Jun 18 01:30:59 combo sshd(pam_unix)[31204]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.error(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""adsl-70-242-75-179.dsl.ksc2mo.swbell.net"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 18 01:30:59 combo sshd(pam_unix)[31203]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net 
",authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"Logging statement: logger.info(""authentication failure; logname= uid={} euid={} tty=NODEVssh ruser= rhost={}"", ""0"", ""0"", ""adsl-70-242-75-179.dsl.ksc2mo.swbell.net"")",authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
"Jun 18 01:30:59 combo sshd(pam_unix)[31207]: check pass; user unknown
",check pass; user unknown,"Logging statement: logger.info(""check pass; user {}"", ""unknown"")",check pass; user <*>
