EventId,EventTemplate
E101,Unknown cmd fd(<*>) cmd(<*>){<*>} arg(<*>) on <*>
E102,(C) <*>-<*> Netfilter core team
E103,Installing public key data
E104,... autorun DONE.
E105,Autodetecting RAID arrays.
E106,autorun ...
E107,"md driver <*> MAX_MD_DEVS=<*>, MD_SB_DISKS=<*>"
E108,<*>-rh1 (Release Date: <*> <*> <*> <*> <*> <*>)
E109,<*> (Release Date: <*> <*> <*> <*> <*>)
E110,fw version:[<*>] bios version:[<*>]
E111,probe new device <*>
E112,PS/<*> mouse device common for all mice
E113,v2.<*> (<*>)
E114,rpc.statd startup succeeded
E115,portmap startup succeeded
E116,Starting ts_fixup: succeeded
E117,Version <*> Starting
E118,LSI Logic MegaRAID driver
E119,scanning scsi channel <*> [Phy <*>] for non-raid devices
E120,scanning scsi channel <*> [<*>] for logical drives
E121,asking for cache data failed
E122,assuming drive cache: <*>
E123,sda1 sda2 sda3 sda4
E124,Registering secondary module capability
E125,"<*> AUX port at <*>,<*> irq <*>"
E126,"<*> KBD port at <*>,<*> irq <*>"
E127,syslog-ng startup succeeded
E128,syslog-ng version <*> starting
E129,Detected <*> MHz processor.
E130,Using <*> MHz HPET timer.
E131,Using HPET based timekeeping.
E132,Creating Topspin <*> entries:
E133,registered new driver <*>
E134,probe of vesafb0 failed with error <*>
E135,"connection from ""<*>"""
E136,"User <*>, coming from <*>, authenticated."
E137,Now running on <*>'s privileges.
E138,Mounting NFS filesystems: succeeded
E139,Mounting other filesystems: failed
E140,Warning: we failed to resolve data source name <*>
E141,Warning: we failed to resolve trusted host name <*> <*>
E142,gmetad startup succeeded
E143,succeeded
E144,Server listening on <*> port <*>.
E145,error: Bind to port <*> on <*> failed: <*>
E146,Cannot open file <*> for writing (No such file or directory)
E147,Changing permissions on special file <*>
E148,xinetd startup succeeded
E149,Reading included configuration file: <*> [file=<*>] [line=<*>]
E150,Started working: <*> available service
E151,removing <*>
E152,xinetd Version <*> started with <*> options compiled in.
E153,"Device: <*>, Temperature changed <*> Celsius to <*> Celsius since last report"
