EventId,EventTemplate
E125,enqueueNotificationInternal: pkg=<*> id=<*> notification=Notification(pri=<*> contentView=<*> vibrate=[<*>] sound=<*> tick defaults=<*> flags=<*> color=<*> vis=PRIVATE)
E126,enqueueNotificationInternal: n.getKey = <*>
E127,getRingerMode...
E128,addNotification key=<*>|<*>|<*>|<*>|<*>
E129,mHeadsUpExistenceChangedRunnable
E130,Marking notification as seen <*>|<*>|<*>|<*>|<*>
E131,onNotificationExpansionChanged called
E132,START u0 <*> from uid <*> on display <*>
E133,getRecentTasks: topActivity=ComponentInfo{com.example.android.notepad/com.example.android.notepad.NoteEditor}
E134,"ACTIVITY check resid: <*>, size=<*>"
E135,getAllCellInfo is blocked by permission manager . callingPackage = <*>
E136,getCellLocation is blocked by permission manager uid:<*> pid:<*>
E137,isWiredHeadsetOn...
E138,"setDataSource(<*>, <*>, <*>)"
E139,getStreamVolume treamType: <*>
E140,"updateIsPoweredLocked: wasPowered=<*>, mIsPowered=<*>, oldPlugType=<*>, mPlugType=<*>, mBatteryLevel=<*>"
E141,ACTION_BATTERY_CHANGED AMP: <*>; Volt: <*>
E142,updateChargingLocked: charging=<*>
E143,"onReceive, action:<*>"
E144,ACTION_BATTERY_CHANGED pluggedType: <*>
E145,ApStaDisabledState what=<*>
E146,DefaultState what=<*>
E147,battery changed pluggedType: <*>
E148,RefreshBatteryInfo isBatteryLow: <*>
E149,ChargingSpeed Wattage: <*> ST: <*> --> <*>
E150,handleBatteryUpdate
E151,startActivity called from non-Activity context; forcing Intent.FLAG_ACTIVITY_NEW_TASK for: Intent { flg=<*> cmp=<*> (has extras) }
E152,getRecentTasks: topActivity=ComponentInfo{com.tencent.mm/com.tencent.mm.ui.LauncherUI}
