EventId,EventTemplate
E139,ACTION_BATTERY_CHANGED AMP: <*>; Volt: <*>
E140,updateChargingLocked: charging=<*>
E141,"onReceive, action:<*>"
E142,ACTION_BATTERY_CHANGED pluggedType: <*>
E143,ApStaDisabledState what=<*>
E144,DefaultState what=<*>
E145,battery changed pluggedType: <*>
E146,RefreshBatteryInfo isBatteryLow: <*>
E147,ChargingSpeed Wattage: <*> ST: <*> --> <*>
E148,handleBatteryUpdate
E149,START u0 {flg=<*> cmp=<*> (has extras)} from uid <*> on display <*>
E150,startActivity called from non-Activity context; forcing Intent.FLAG_ACTIVITY_NEW_TASK for: Intent { flg=<*> cmp=<*> (has extras) }
