EventId,EventTemplate
E84,Direct-Access ANSI SCSI revision: <*>
E85,Processor ANSI SCSI revision: <*>
E86,Disk quotas <*>
E87,Mounted root (<*> filesystem).
E88,MegaRAID Model: LD <*> <*> <*> Rev: <*>
E89,PE/PV Model: <*> SCSI BP Rev: <*>
E90,initialized
E91,initializing netlink socket (disabled)
E92,passed.
E93,<*> (<*>-<*>-<*>) initialised: <*>
E94,allocating divert_blk for <*>
E95,not allocating divert_blk for non-ethernet device <*>
E96,<*>:USB HID core driver
E97,eth0: <*>: Intel(R) PRO/<*> Network Connection
E98,eth0: <*>: NIC Link is Up <*> Mbps Full Duplex
E99,eth1: e1000_probe: <*> Network Connection
E100,no floppy controllers found
E101,RNG not detected
E102,Wait for ready failed before probe !
E103,Assuming <*> system bus speed for PIO modes; override with idebus=<*>
E104,Unknown cmd fd(<*>) cmd(<*>){<*>} arg(<*>) on <*>
E105,(C) <*>-<*> Netfilter core team
E106,Installing public key data
E107,... autorun DONE.
E108,Autodetecting RAID arrays.
E109,autorun ...
E110,"md driver <*> MAX_MD_DEVS=<*>, MD_SB_DISKS=<*>"
E111,<*>-rh1 (Release Date: <*> <*> <*> <*> <*>)
E112,<*> (Release Date: <*> <*> <*> <*> <*> <*>)
E113,fw version:[<*>] bios version:[<*>]
E114,probe new device <*>
E115,PS/<*> mouse device common for all mice
E116,v2.<*> (<*>)
E117,rpc.statd startup succeeded
E118,portmap startup succeeded
E119,Starting ts_fixup: succeeded
E120,Version <*> Starting
E121,LSI Logic MegaRAID driver
E122,scanning scsi channel <*> [Phy <*>] for non-raid devices
E123,scanning scsi channel <*> [virtual] for logical drives
E124,asking for cache data failed
E125,assuming drive cache: <*> through
E126,sda1 sda2 sda3 sda4
E127,Registering secondary module capability
E128,"<*> AUX port at <*>,<*> irq <*>"
E129,"i8042 KBD port at <*>,<*> irq <*>"
E130,syslog-ng startup succeeded
E131,syslog-ng version <*> starting
E132,Detected <*> MHz processor.
E133,Using <*> MHz HPET timer.
E134,Using HPET based timekeeping.
E135,Creating Topspin <*> entries:
E136,registered new driver hiddev
E137,registered new driver hub
E138,registered new driver usbfs
E139,registered new driver usbhid
E140,probe of vesafb0 failed with error <*>
E141,"connection from ""<*>"""
E142,"User #<*>#, coming from #<*>#, authenticated."
E143,Now running on <*>'s privileges.
E144,Mounting NFS filesystems: succeeded
E145,Mounting other filesystems: failed
E146,Warning: we failed to resolve data source name <*>
E147,Warning: we failed to resolve trusted host name <*> <*>
E148,gmetad startup succeeded
E149,succeeded
E150,Server listening on <*> port <*>.
E151,error: Bind to port <*> on <*> failed: Address already in use.
E152,Cannot open file <*> for writing (No such file or directory)
E153,Changing permissions on special file <*>
E154,xinetd startup succeeded
E155,Reading included configuration file: <*> [file=<*>] [line=<*>]
E156,Started working: <*> available service
E157,removing <*>
E158,xinetd Version <*> started with <*> options compiled in.
E159,"Device: <*>, Temperature changed <*> Celsius to <*> Celsius since last report"
