EventId,EventTemplate
E91,DefaultSpeculator.addSpeculativeAttempt -- we are speculating <*>
E92,We launched <*> speculations. Sleeping <*> milliseconds.
E93,Scheduling a redundant attempt for task <*>
E94,Diagnostics report from <*>: Container killed by the ApplicationMaster.
E95,Address change detected. Old: <*> New: <*>
E96,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
E97,"Slow ReadProcessor read fields took <*> (threshold=<*>); ack: seqno: <*> status: <*> status: <*> downstreamAckTimeNanos: <*>, targets: [<*>, <*>]"
E98,DFSOutputStream ResponseProcessor exception for block <*>
E99,"Error Recovery for block <*> in pipeline <*>, <*>: bad datanode <*>"
E100,<*> Exception
E101,ERROR IN CONTACTING RM.
E102,"Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
E103,Task: <*> - exited : java.net.NoRouteToHostException: No Route to Host from MININT-<*> to <*> failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see: http://wiki.apache.org/hadoop/NoRouteToHost
E104,Diagnostics report from <*>: Error: java.net.NoRouteToHostException: No Route to Host from MININT-<*> to <*> failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see: http://wiki.apache.org/hadoop/NoRouteToHost
E105,<*> TaskAttempt Transitioned from RUNNING to FAIL_CONTAINER_CLEANUP
E106,<*> TaskAttempt Transitioned from FAIL_CONTAINER_CLEANUP to FAIL_TASK_CLEANUP
E107,Task cleanup failed for attempt <*>
E108,<*> TaskAttempt Transitioned from FAIL_TASK_CLEANUP to FAILED
E109,Error writing History Event: <*>
E110,<*> failures on node MININT-<*>.fareast.corp.microsoft.com
E111,Added <*> to list of failed maps
