Content,Tmps,EventTemplate
"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-24.0","u
p
d
a
t
e
C
l
i
p
p
i
n
g
 
i
s
O
v
e
r
l
a
p
:
f
a
l
s
e
,
 
g
e
t
T
o
p
P
a
d
d
i
n
g
=
3
3
3
.
0
,
 
T
r
a
n
s
l
a
t
i
o
n
=
{
{
}
}","updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
updateDimmedActivatedHideSensitive overlap:false,"u
p
d
a
t
e
D
i
m
m
e
d
A
c
t
i
v
a
t
e
d
H
i
d
e
S
e
n
s
i
t
i
v
e
 
o
v
e
r
l
a
p
:
f
a
l
s
e",updateDimmedActivatedHideSensitive overlap:<*>
getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,"g
e
t
R
u
n
n
i
n
g
A
p
p
P
r
o
c
e
s
s
e
s
:
 
c
a
l
l
e
r
 
{
{
c
a
l
l
e
r
}
}
 
d
o
e
s
 
n
o
t
 
h
o
l
d
 
R
E
A
L
_
G
E
T
_
T
A
S
K
S
;
 
l
i
m
i
t
i
n
g
 
o
u
t
p
u
t",getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10113}, uid=1000, pid=1702","r
e
l
e
a
s
e
:
l
o
c
k
=
{
{
p
l
a
c
e
h
o
l
d
e
r
1
}
}
,
 
f
l
g
=
0
x
0
,
 
t
a
g
=
""
{
{
p
l
a
c
e
h
o
l
d
e
r
2
}
}
""
,
 
n
a
m
e
=
{
{
p
l
a
c
e
h
o
l
d
e
r
3
}
}
""
,
 
w
s
=
{
{
p
l
a
c
e
h
o
l
d
e
r
4
}
}
,
 
u
i
d
=
{
{
p
l
a
c
e
h
o
l
d
e
r
5
}
}
,
 
p
i
d
=
{
{
p
l
a
c
e
h
o
l
d
e
r
6
}
}","release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>"", ws=<*>, uid=<*>, pid=<*>"
"ready=true,policy=3,wakefulness=1,wksummary=0x23,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","r
e
a
d
y
=
t
r
u
e
,
p
o
l
i
c
y
=
3
,
w
a
k
e
f
u
l
n
e
s
s
=
1
,
w
k
s
u
m
m
a
r
y
=
{
{
}
}
,
u
a
s
u
m
m
a
r
y
=
{
{
}
}
,
b
o
o
t
c
o
m
p
l
e
t
e
d
=
t
r
u
e
,
b
o
o
s
t
i
n
p
r
o
g
r
e
s
s
=
f
a
l
s
e
,
w
a
i
t
m
o
d
e
e
n
a
b
l
e
=
f
a
l
s
e
,
m
o
d
e
=
f
a
l
s
e
,
m
a
n
u
a
l
=
3
8
,
a
u
t
o
=
-
1
,
a
d
j
=
0
.
0
u
s
e
r
I
d
=
0","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>"
"setSystemUiVisibility vis=40000500 mask=ffffffff oldVal=508 newVal=40000500 diff=40000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","s
e
t
S
y
s
t
e
m
U
i
V
i
s
i
b
i
l
i
t
y
 
v
i
s
=
{
{
v
i
s
}
}
 
m
a
s
k
=
{
{
m
a
s
k
}
}
 
o
l
d
V
a
l
=
{
{
o
l
d
V
a
l
}
}
 
n
e
w
V
a
l
=
{
{
n
e
w
V
a
l
}
}
 
d
i
f
f
=
{
{
d
i
f
f
}
}
 
f
u
l
l
s
c
r
e
e
n
S
t
a
c
k
V
i
s
=
{
{
f
u
l
l
s
c
r
e
e
n
S
t
a
c
k
V
i
s
}
}
 
d
o
c
k
e
d
S
t
a
c
k
V
i
s
=
{
{
d
o
c
k
e
d
S
t
a
c
k
V
i
s
}
}
,
 
f
u
l
l
s
c
r
e
e
n
S
t
a
c
k
B
o
u
n
d
s
=
R
e
c
t
(
0
,
 
0
 
-
 
7
2
0
,
 
1
2
8
0
)
,
 
d
o
c
k
e
d
S
t
a
c
k
B
o
u
n
d
s
=
R
e
c
t
(
0
,
 
0
 
-
 
0
,
 
0
)","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
cancelAutohide,"c
a
n
c
e
l
A
u
t
o
h
i
d
e",cancelAutohide
"notifyUiVisibilityChanged:vis=0x40000500, SystemUiVisibility=0x40000500","n
o
t
i
f
y
U
i
V
i
s
i
b
i
l
i
t
y
C
h
a
n
g
e
d
:
v
i
s
=
{
{
v
i
s
}
}
,
 
S
y
s
t
e
m
U
i
V
i
s
i
b
i
l
i
t
y
=
{
{
S
y
s
t
e
m
U
i
V
i
s
i
b
i
l
i
t
y
}
}","notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>"
Destroying surface Surface(name=SurfaceView - com.tencent.qt.qtl/com.tencent.video.player.activity.PlayerActivity) called by com.android.server.wm.WindowStateAnimator.destroyDeferredSurfaceLocked:942 com.android.server.wm.WindowManagerService.performDeferredDestroyWindow:3407 com.android.server.wm.Session.performDeferredDestroy:225 android.view.IWindowSession$Stub.onTransact:398 com.android.server.wm.Session.onTransact:136 android.os.Binder.execTransact:565 <bottom of call stack> <bottom of call stack>,"D
e
s
t
r
o
y
i
n
g
 
s
u
r
f
a
c
e
 
S
u
r
f
a
c
e
(
n
a
m
e
=
{
{
S
u
r
f
a
c
e
N
a
m
e
}
}
)
 
c
a
l
l
e
d
 
b
y
 
{
{
C
a
l
l
e
r
}
}",Destroying surface Surface(name=<*>) called by <*>
Destroying surface Surface(name=com.tencent.qt.qtl/com.tencent.video.player.activity.PlayerActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.WindowManagerService.tryStartExitingAnimation:3299 com.android.server.wm.WindowManagerService.relayoutWindow:3179 com.android.server.wm.Session.relayout:215 android.view.IWindowSession$Stub.onTransact:286 com.android.server.wm.Session.onTransact:136,"D
e
s
t
r
o
y
i
n
g
 
s
u
r
f
a
c
e
 
S
u
r
f
a
c
e
(
n
a
m
e
=
{
{
s
u
r
f
a
c
e
_
n
a
m
e
}
}
)
 
c
a
l
l
e
d
 
b
y
 
{
{
c
a
l
l
e
r
}
}",Destroying surface Surface(name=<*>) called by <*>
"release:lock=62617001, flg=0x0, tag=""WindowManager"", name=android"", ws=WorkSource{10113}, uid=1000, pid=1702","r
e
l
e
a
s
e
:
l
o
c
k
=
{
{
p
l
a
c
e
h
o
l
d
e
r
1
}
}
,
 
f
l
g
=
0
x
0
,
 
t
a
g
=
""
{
{
p
l
a
c
e
h
o
l
d
e
r
2
}
}
""
,
 
n
a
m
e
=
{
{
p
l
a
c
e
h
o
l
d
e
r
3
}
}
""
,
 
w
s
=
{
{
p
l
a
c
e
h
o
l
d
e
r
4
}
}
,
 
u
i
d
=
{
{
p
l
a
c
e
h
o
l
d
e
r
5
}
}
,
 
p
i
d
=
{
{
p
l
a
c
e
h
o
l
d
e
r
6
}
}","release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>"", ws=<*>, uid=<*>, pid=<*>"
"userActivityNoUpdateLocked: eventTime=261843648, event=0, flags=0x1, uid=1000","u
s
e
r
A
c
t
i
v
i
t
y
N
o
U
p
d
a
t
e
L
o
c
k
e
d
:
 
e
v
e
n
t
T
i
m
e
=
{
{
e
v
e
n
t
T
i
m
e
}
}
,
 
e
v
e
n
t
=
{
{
e
v
e
n
t
}
}
,
 
f
l
a
g
s
=
{
{
f
l
a
g
s
}
}
,
 
u
i
d
=
{
{
u
i
d
}
}","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","r
e
a
d
y
=
t
r
u
e
,
p
o
l
i
c
y
=
3
,
w
a
k
e
f
u
l
n
e
s
s
=
1
,
w
k
s
u
m
m
a
r
y
=
{
{
}
}
,
u
a
s
u
m
m
a
r
y
=
{
{
}
}
,
b
o
o
t
c
o
m
p
l
e
t
e
d
=
t
r
u
e
,
b
o
o
s
t
i
n
p
r
o
g
r
e
s
s
=
f
a
l
s
e
,
w
a
i
t
m
o
d
e
e
n
a
b
l
e
=
f
a
l
s
e
,
m
o
d
e
=
f
a
l
s
e
,
m
a
n
u
a
l
=
3
8
,
a
u
t
o
=
-
1
,
a
d
j
=
0
.
0
u
s
e
r
I
d
=
0","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>"
"orientation change is complete, call stopFreezingDisplayLocked","o
r
i
e
n
t
a
t
i
o
n
 
c
h
a
n
g
e
 
i
s
 
c
o
m
p
l
e
t
e
,
 
c
a
l
l
 
s
t
o
p
F
r
e
e
z
i
n
g
D
i
s
p
l
a
y
L
o
c
k
e
d","orientation change is complete, call stopFreezingDisplayLocked"
Screen frozen for +1s0ms due to Window{ca98d5 u0 com.tencent.qt.qtl/com.tencent.qt.qtl.activity.info.NewsDetailXmlActivity},"S
c
r
e
e
n
 
f
r
o
z
e
n
 
f
o
r
 
+
{
{
d
u
r
a
t
i
o
n
}
}
 
d
u
e
 
t
o
 
{
{
w
i
n
d
o
w
}
}",Screen frozen for +<*> due to <*>
startAnimation begin,"s
t
a
r
t
A
n
i
m
a
t
i
o
n
 
b
e
g
i
n",startAnimation begin
startAnimation end,"s
t
a
r
t
A
n
i
m
a
t
i
o
n
 
e
n
d",startAnimation end
"release:lock=226887582, flg=0x0, tag=""SCREEN_FROZEN"", name=android"", ws=null, uid=1000, pid=1702","r
e
l
e
a
s
e
:
l
o
c
k
=
{
{
p
l
a
c
e
h
o
l
d
e
r
1
}
}
,
 
f
l
g
=
0
x
0
,
 
t
a
g
=
""
{
{
p
l
a
c
e
h
o
l
d
e
r
2
}
}
""
,
 
n
a
m
e
=
{
{
p
l
a
c
e
h
o
l
d
e
r
3
}
}
""
,
 
w
s
=
{
{
p
l
a
c
e
h
o
l
d
e
r
4
}
}
,
 
u
i
d
=
{
{
p
l
a
c
e
h
o
l
d
e
r
5
}
}
,
 
p
i
d
=
{
{
p
l
a
c
e
h
o
l
d
e
r
6
}
}","release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>"", ws=<*>, uid=<*>, pid=<*>"
"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","r
e
a
d
y
=
t
r
u
e
,
p
o
l
i
c
y
=
3
,
w
a
k
e
f
u
l
n
e
s
s
=
1
,
w
k
s
u
m
m
a
r
y
=
{
{
}
}
,
u
a
s
u
m
m
a
r
y
=
{
{
}
}
,
b
o
o
t
c
o
m
p
l
e
t
e
d
=
t
r
u
e
,
b
o
o
s
t
i
n
p
r
o
g
r
e
s
s
=
f
a
l
s
e
,
w
a
i
t
m
o
d
e
e
n
a
b
l
e
=
f
a
l
s
e
,
m
o
d
e
=
f
a
l
s
e
,
m
a
n
u
a
l
=
3
8
,
a
u
t
o
=
-
1
,
a
d
j
=
0
.
0
u
s
e
r
I
d
=
0","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>"
remove(PendingIntent{19abed0: PendingIntentRecord{a485420 com.tencent.qt.qtl broadcastIntent}}) changed bounds; rebatching,"r
e
m
o
v
e
(
P
e
n
d
i
n
g
I
n
t
e
n
t
)
 
c
h
a
n
g
e
d
 
b
o
u
n
d
s
;
 
r
e
b
a
t
c
h
i
n
g",remove(PendingIntent{19abed0: PendingIntentRecord{a485420 com.tencent.qt.qtl broadcastIntent}}) changed bounds; rebatching
"rotationForOrientationLw(orient=1, last=0); user=0 USER_ROTATION_LOCKED","r
o
t
a
t
i
o
n
F
o
r
O
r
i
e
n
t
a
t
i
o
n
L
w
(
o
r
i
e
n
t
=
{
{
o
r
i
e
n
t
}
}
,
 
l
a
s
t
=
0
)
;
 
u
s
e
r
=
0
 
U
S
E
R
_
R
O
T
A
T
I
O
N
_
L
O
C
K
E
D","rotationForOrientationLw(orient=<*>, last=<*>); user=<*> USER_ROTATION_LOCKED"
"Application requested orientation 1, got rotation 0 which has compatible metrics","A
p
p
l
i
c
a
t
i
o
n
 
r
e
q
u
e
s
t
e
d
 
o
r
i
e
n
t
a
t
i
o
n
 
{
{
o
r
i
e
n
t
a
t
i
o
n
}
}
,
 
g
o
t
 
r
o
t
a
t
i
o
n
 
0
 
w
h
i
c
h
 
h
a
s
 
c
o
m
p
a
t
i
b
l
e
 
m
e
t
r
i
c
s","Application requested orientation <*>, got rotation <*> which has compatible metrics"
"acquire lock=166121161, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=2626","a
c
q
u
i
r
e
 
l
o
c
k
=
{
{
}
}
,
 
f
l
a
g
s
=
0
x
1
,
 
t
a
g
=
""
{
{
}
}
""
,
 
n
a
m
e
=
{
{
}
}
,
 
w
s
=
{
{
}
}
,
 
u
i
d
=
{
{
}
}
,
 
p
i
d
=
{
{
}
}","acquire lock=<*>, flags=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>"
"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","r
e
a
d
y
=
t
r
u
e
,
p
o
l
i
c
y
=
3
,
w
a
k
e
f
u
l
n
e
s
s
=
1
,
w
k
s
u
m
m
a
r
y
=
{
{
}
}
,
u
a
s
u
m
m
a
r
y
=
{
{
}
}
,
b
o
o
t
c
o
m
p
l
e
t
e
d
=
t
r
u
e
,
b
o
o
s
t
i
n
p
r
o
g
r
e
s
s
=
f
a
l
s
e
,
w
a
i
t
m
o
d
e
e
n
a
b
l
e
=
f
a
l
s
e
,
m
o
d
e
=
f
a
l
s
e
,
m
a
n
u
a
l
=
3
8
,
a
u
t
o
=
-
1
,
a
d
j
=
0
.
0
u
s
e
r
I
d
=
0","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>"
"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","r
e
a
d
y
=
t
r
u
e
,
p
o
l
i
c
y
=
3
,
w
a
k
e
f
u
l
n
e
s
s
=
1
,
w
k
s
u
m
m
a
r
y
=
{
{
}
}
,
u
a
s
u
m
m
a
r
y
=
{
{
}
}
,
b
o
o
t
c
o
m
p
l
e
t
e
d
=
t
r
u
e
,
b
o
o
s
t
i
n
p
r
o
g
r
e
s
s
=
f
a
l
s
e
,
w
a
i
t
m
o
d
e
e
n
a
b
l
e
=
f
a
l
s
e
,
m
o
d
e
=
f
a
l
s
e
,
m
a
n
u
a
l
=
3
8
,
a
u
t
o
=
-
1
,
a
d
j
=
0
.
0
u
s
e
r
I
d
=
0","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>"
"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","r
e
a
d
y
=
t
r
u
e
,
p
o
l
i
c
y
=
3
,
w
a
k
e
f
u
l
n
e
s
s
=
1
,
w
k
s
u
m
m
a
r
y
=
{
{
}
}
,
u
a
s
u
m
m
a
r
y
=
{
{
}
}
,
b
o
o
t
c
o
m
p
l
e
t
e
d
=
t
r
u
e
,
b
o
o
s
t
i
n
p
r
o
g
r
e
s
s
=
f
a
l
s
e
,
w
a
i
t
m
o
d
e
e
n
a
b
l
e
=
f
a
l
s
e
,
m
o
d
e
=
f
a
l
s
e
,
m
a
n
u
a
l
=
3
8
,
a
u
t
o
=
-
1
,
a
d
j
=
0
.
0
u
s
e
r
I
d
=
0","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>"
"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","r
e
a
d
y
=
t
r
u
e
,
p
o
l
i
c
y
=
3
,
w
a
k
e
f
u
l
n
e
s
s
=
1
,
w
k
s
u
m
m
a
r
y
=
{
{
}
}
,
u
a
s
u
m
m
a
r
y
=
{
{
}
}
,
b
o
o
t
c
o
m
p
l
e
t
e
d
=
t
r
u
e
,
b
o
o
s
t
i
n
p
r
o
g
r
e
s
s
=
f
a
l
s
e
,
w
a
i
t
m
o
d
e
e
n
a
b
l
e
=
f
a
l
s
e
,
m
o
d
e
=
f
a
l
s
e
,
m
a
n
u
a
l
=
3
8
,
a
u
t
o
=
-
1
,
a
d
j
=
0
.
0
u
s
e
r
I
d
=
0","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>"
"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","r
e
a
d
y
=
t
r
u
e
,
p
o
l
i
c
y
=
3
,
w
a
k
e
f
u
l
n
e
s
s
=
1
,
w
k
s
u
m
m
a
r
y
=
{
{
}
}
,
u
a
s
u
m
m
a
r
y
=
{
{
}
}
,
b
o
o
t
c
o
m
p
l
e
t
e
d
=
t
r
u
e
,
b
o
o
s
t
i
n
p
r
o
g
r
e
s
s
=
f
a
l
s
e
,
w
a
i
t
m
o
d
e
e
n
a
b
l
e
=
f
a
l
s
e
,
m
o
d
e
=
f
a
l
s
e
,
m
a
n
u
a
l
=
3
8
,
a
u
t
o
=
-
1
,
a
d
j
=
0
.
0
u
s
e
r
I
d
=
0","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>"
"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","r
e
a
d
y
=
t
r
u
e
,
p
o
l
i
c
y
=
3
,
w
a
k
e
f
u
l
n
e
s
s
=
1
,
w
k
s
u
m
m
a
r
y
=
{
{
}
}
,
u
a
s
u
m
m
a
r
y
=
{
{
}
}
,
b
o
o
t
c
o
m
p
l
e
t
e
d
=
t
r
u
e
,
b
o
o
s
t
i
n
p
r
o
g
r
e
s
s
=
f
a
l
s
e
,
w
a
i
t
m
o
d
e
e
n
a
b
l
e
=
f
a
l
s
e
,
m
o
d
e
=
f
a
l
s
e
,
m
a
n
u
a
l
=
3
8
,
a
u
t
o
=
-
1
,
a
d
j
=
0
.
0
u
s
e
r
I
d
=
0","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>"
