Content,Tmps,EventTemplate
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4159),"C
o
m
p
o
n
e
n
t
 
S
t
a
t
e
 
C
h
a
n
g
e
:
 
C
o
m
p
o
n
e
n
t
 
{
{
c
o
m
p
o
n
e
n
t
_
n
a
m
e
}
}
 
i
s
 
i
n
 
t
h
e
 
u
n
a
v
a
i
l
a
b
l
e
 
s
t
a
t
e
 
(
H
W
I
D
=
{
{
h
w
i
d
}
}
)",Component State Change: Component <*> is in the unavailable state (HWID=<*>)
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2608),"C
o
m
p
o
n
e
n
t
 
S
t
a
t
e
 
C
h
a
n
g
e
:
 
C
o
m
p
o
n
e
n
t
 
{
{
c
o
m
p
o
n
e
n
t
_
n
a
m
e
}
}
 
i
s
 
i
n
 
t
h
e
 
u
n
a
v
a
i
l
a
b
l
e
 
s
t
a
t
e
 
(
H
W
I
D
=
{
{
h
w
i
d
}
}
)",Component State Change: Component <*> is in the unavailable state (HWID=<*>)
clusterAddMember  (command 1902),"c
l
u
s
t
e
r
A
d
d
M
e
m
b
e
r
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",clusterAddMember (command <*>)
clusterAddMember  (command 1900),"c
l
u
s
t
e
r
A
d
d
M
e
m
b
e
r
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",clusterAddMember (command <*>)
risBoot  (command 1903),"{
{
s
e
r
v
i
c
e
}
}
 
(
c
o
m
m
a
n
d
 
{
{
c
o
m
m
a
n
d
_
i
d
}
}
)",<*> (command <*>)
bootGenvmunix  (command 1903),"b
o
o
t
G
e
n
v
m
u
n
i
x
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",bootGenvmunix (command <*>)
boot  (command 1911),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 1910),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 1978),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 1967),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 1975),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 1999),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
halt  (command 1982),"h
a
l
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",halt (command <*>)
boot  (command 1981),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 1973),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 1973),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 2057),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 2152),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 2154),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 2141),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 2110),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 2160),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
halt  (command 2221),"h
a
l
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",halt (command <*>)
wait  (command 2217),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 2217),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 2201),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 2199),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 2183),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 2189),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 2302),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 2270),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 2257),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 2257),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 2316),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 2316),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 2322),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 2354),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 2347),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 2368),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 2392),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 2406),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 2417),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 2423),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 2424),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 2449),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 2464),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 2468),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 2520),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 2517),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 2517),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 2511),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 2513),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 2514),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 2484),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 2625),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 2607),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 2616),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 2619),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 2616),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 2616),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 2602),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 2582),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 2584),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 2549),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 2550),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 2548),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 2538),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 2683),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 2686),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 2682),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 2763),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 2800),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 2790),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 2817),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 2823),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 2817),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 2900),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 2885),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 2909),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 2960),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 2963),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 2999),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
halt  (command 2992),"h
a
l
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",halt (command <*>)
wait  (command 3087),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 3079),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 3078),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 3141),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 3138),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 3169),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 3169),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 3194),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 3320),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 3318),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 3317),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 3319),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 3334),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 3334),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 3412),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 3413),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 3473),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 3523),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 3525),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 3519),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 3519),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 3512),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 3579),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 3572),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 3580),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 3612),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 3615),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 3609),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 3624),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 3649),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 3639),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 3690),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 3696),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 3698),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 3709),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 3837),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 3847),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 3951),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 3928),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 3939),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 3964),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 3973),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 3981),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 3981),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 4024),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 4061),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 4110),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 4118),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 4116),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 4117),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 4109),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 4145),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
boot  (command 4176),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
boot  (command 4170),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 4176),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 4176),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
bootGenvmunix  (command 4185),"b
o
o
t
G
e
n
v
m
u
n
i
x
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",bootGenvmunix (command <*>)
boot  (command 4223),"b
o
o
t
 
 
(
c
o
m
m
a
n
d
 
{
{
P
I
D
}
}
)",boot (command <*>)
wait  (command 4221),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
wait  (command 4219),"w
a
i
t
 
 
(
c
o
m
m
a
n
d
 
{
{
n
u
m
b
e
r
}
}
)",wait (command <*>)
Command has completed successfully,"C
o
m
m
a
n
d
 
h
a
s
 
c
o
m
p
l
e
t
e
d
 
s
u
c
c
e
s
s
f
u
l
l
y",Command has completed successfully
Command has completed successfully,"C
o
m
m
a
n
d
 
h
a
s
 
c
o
m
p
l
e
t
e
d
 
s
u
c
c
e
s
s
f
u
l
l
y",Command has completed successfully
Command has completed successfully,"C
o
m
m
a
n
d
 
h
a
s
 
c
o
m
p
l
e
t
e
d
 
s
u
c
c
e
s
s
f
u
l
l
y",Command has completed successfully
Command has completed successfully,"C
o
m
m
a
n
d
 
h
a
s
 
c
o
m
p
l
e
t
e
d
 
s
u
c
c
e
s
s
f
u
l
l
y",Command has completed successfully
Command has completed successfully,"C
o
m
m
a
n
d
 
h
a
s
 
c
o
m
p
l
e
t
e
d
 
s
u
c
c
e
s
s
f
u
l
l
y",Command has completed successfully
Command has completed successfully,"C
o
m
m
a
n
d
 
h
a
s
 
c
o
m
p
l
e
t
e
d
 
s
u
c
c
e
s
s
f
u
l
l
y",Command has completed successfully
Command has completed successfully,"C
o
m
m
a
n
d
 
h
a
s
 
c
o
m
p
l
e
t
e
d
 
s
u
c
c
e
s
s
f
u
l
l
y",Command has completed successfully
Command has completed successfully,"C
o
m
m
a
n
d
 
h
a
s
 
c
o
m
p
l
e
t
e
d
 
s
u
c
c
e
s
s
f
u
l
l
y",Command has completed successfully
Command has completed successfully,"C
o
m
m
a
n
d
 
h
a
s
 
c
o
m
p
l
e
t
e
d
 
s
u
c
c
e
s
s
f
u
l
l
y",Command has completed successfully
Command has completed successfully,"C
o
m
m
a
n
d
 
h
a
s
 
c
o
m
p
l
e
t
e
d
 
s
u
c
c
e
s
s
f
u
l
l
y",Command has completed successfully
