LineId,EventId,Content,EventTemplate
65,E48,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
66,E49,task_1445144423722_0020_m_000000 Task Transitioned from NEW to SCHEDULED,<*> Task Transitioned from NEW to SCHEDULED
67,E48,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
68,E48,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
69,E49,task_1445144423722_0020_m_000001 Task Transitioned from NEW to SCHEDULED,<*> Task Transitioned from NEW to SCHEDULED
70,E48,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
71,E48,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
72,E49,task_1445144423722_0020_m_000002 Task Transitioned from NEW to SCHEDULED,<*> Task Transitioned from NEW to SCHEDULED
73,E48,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
74,E48,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
75,E49,task_1445144423722_0020_m_000003 Task Transitioned from NEW to SCHEDULED,<*> Task Transitioned from NEW to SCHEDULED
76,E48,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
77,E48,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
78,E49,task_1445144423722_0020_m_000004 Task Transitioned from NEW to SCHEDULED,<*> Task Transitioned from NEW to SCHEDULED
79,E48,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
80,E48,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
81,E49,task_1445144423722_0020_m_000005 Task Transitioned from NEW to SCHEDULED,<*> Task Transitioned from NEW to SCHEDULED
82,E48,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
83,E48,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
84,E49,task_1445144423722_0020_m_000006 Task Transitioned from NEW to SCHEDULED,<*> Task Transitioned from NEW to SCHEDULED
85,E48,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
86,E48,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
87,E49,task_1445144423722_0020_m_000007 Task Transitioned from NEW to SCHEDULED,<*> Task Transitioned from NEW to SCHEDULED
88,E48,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
89,E48,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
90,E49,task_1445144423722_0020_m_000008 Task Transitioned from NEW to SCHEDULED,<*> Task Transitioned from NEW to SCHEDULED
91,E48,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
92,E48,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
93,E49,task_1445144423722_0020_m_000009 Task Transitioned from NEW to SCHEDULED,<*> Task Transitioned from NEW to SCHEDULED
94,E49,task_1445144423722_0020_r_000000 Task Transitioned from NEW to SCHEDULED,<*> Task Transitioned from NEW to SCHEDULED
95,E50,attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from NEW to UNASSIGNED,<*> TaskAttempt Transitioned from NEW to UNASSIGNED
96,E50,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from NEW to UNASSIGNED,<*> TaskAttempt Transitioned from NEW to UNASSIGNED
97,E50,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from NEW to UNASSIGNED,<*> TaskAttempt Transitioned from NEW to UNASSIGNED
98,E50,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from NEW to UNASSIGNED,<*> TaskAttempt Transitioned from NEW to UNASSIGNED
99,E50,attempt_1445144423722_0020_m_000004_0 TaskAttempt Transitioned from NEW to UNASSIGNED,<*> TaskAttempt Transitioned from NEW to UNASSIGNED
100,E50,attempt_1445144423722_0020_m_000005_0 TaskAttempt Transitioned from NEW to UNASSIGNED,<*> TaskAttempt Transitioned from NEW to UNASSIGNED
101,E50,attempt_1445144423722_0020_m_000006_0 TaskAttempt Transitioned from NEW to UNASSIGNED,<*> TaskAttempt Transitioned from NEW to UNASSIGNED
102,E50,attempt_1445144423722_0020_m_000007_0 TaskAttempt Transitioned from NEW to UNASSIGNED,<*> TaskAttempt Transitioned from NEW to UNASSIGNED
103,E50,attempt_1445144423722_0020_m_000008_0 TaskAttempt Transitioned from NEW to UNASSIGNED,<*> TaskAttempt Transitioned from NEW to UNASSIGNED
104,E50,attempt_1445144423722_0020_m_000009_0 TaskAttempt Transitioned from NEW to UNASSIGNED,<*> TaskAttempt Transitioned from NEW to UNASSIGNED
105,E50,attempt_1445144423722_0020_r_000000_0 TaskAttempt Transitioned from NEW to UNASSIGNED,<*> TaskAttempt Transitioned from NEW to UNASSIGNED
106,E51,"mapResourceRequest:<memory:1024, vCores:1>","mapResourceRequest:<memory:<*>, vCores:<*>"
107,E52,"Event Writer setup for JobId: job_1445144423722_0020, File: hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job_1445144423722_0020_1.jhist","Event Writer setup for JobId: <*>, File: <*>"
108,E53,"reduceResourceRequest:<memory:1024, vCores:1>","reduceResourceRequest:<memory:<*>, vCores:<*>"
109,E54,Before Scheduling: PendingReds:1 ScheduledMaps:10 ScheduledReds:0 AssignedMaps:0 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:0 ContRel:0 HostLocal:0 RackLocal:0,Before Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
110,E55,"getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:10240, vCores:-17> knownNMs=4","getResources() for <*>: ask=<*> release= <*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*> knownNMs=<*>"
111,E56,"Recalculating schedule, headroom=<memory:10240, vCores:-17>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
112,E57,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
113,E56,"Recalculating schedule, headroom=<memory:10240, vCores:-17>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
114,E57,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
115,E58,Got allocated containers 1,Got allocated containers <*>
116,E48,Resolved 04DN8IQ.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
117,E59,Assigned container container_1445144423722_0020_01_000002 to attempt_1445144423722_0020_m_000000_0,Assigned container <*> to <*>
118,E56,"Recalculating schedule, headroom=<memory:8192, vCores:-19>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
119,E57,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
120,E60,After Scheduling: PendingReds:1 ScheduledMaps:9 ScheduledReds:0 AssignedMaps:1 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:1 ContRel:0 HostLocal:0 RackLocal:1,After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
121,E48,Resolved 04DN8IQ.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
122,E61,The job-jar file on the remote FS is hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job.jar,The job-jar file on the remote FS is hdfs://<*>/tmp/hadoop-yarn/staging/msrabi/.staging/job_<*>/job.jar
123,E62,The job-conf file on the remote FS is /tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job.xml,The job-conf file on the remote FS is <*>
124,E63,Adding #0 tokens and #1 secret keys for NM use for launching container,Adding <*> tokens and <*> secret keys for NM use for launching container
125,E64,Size of containertokens_dob is 1,Size of containertokens_dob is <*>
126,E65,Putting shuffle token in serviceData,Putting shuffle token in <*>
127,E66,attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED
128,E46,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000002 taskAttempt attempt_1445144423722_0020_m_000000_0,Processing the event EventType: <*>
129,E67,Launching attempt_1445144423722_0020_m_000000_0,Launching <*>
130,E68,Opening proxy : 04DN8IQ.fareast.corp.microsoft.com:54883,Opening proxy : <*>
131,E69,Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000000_0 : 13562,Shuffle port returned by ContainerManager for <*> : <*>
132,E70,TaskAttempt: [attempt_1445144423722_0020_m_000000_0] using containerId: [container_1445144423722_0020_01_000002 on NM: [04DN8IQ.fareast.corp.microsoft.com:54883],TaskAttempt: [<*>] using containerId: [<*> on NM: [<*>]
133,E71,attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,<*> TaskAttempt Transitioned from ASSIGNED to RUNNING
134,E72,ATTEMPT_START task_1445144423722_0020_m_000000,ATTEMPT_START <*>
135,E73,task_1445144423722_0020_m_000000 Task Transitioned from SCHEDULED to RUNNING,<*> Task Transitioned from SCHEDULED to RUNNING
136,E55,"getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:7168, vCores:-20> knownNMs=4","getResources() for <*>: ask=<*> release= <*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*> knownNMs=<*>"
137,E56,"Recalculating schedule, headroom=<memory:7168, vCores:-20>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
138,E57,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
139,E58,Got allocated containers 1,Got allocated containers <*>
140,E48,Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
141,E59,Assigned container container_1445144423722_0020_01_000003 to attempt_1445144423722_0020_m_000001_0,Assigned container <*> to <*>
142,E56,"Recalculating schedule, headroom=<memory:5120, vCores:-22>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
143,E57,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
144,E60,After Scheduling: PendingReds:1 ScheduledMaps:8 ScheduledReds:0 AssignedMaps:2 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:2 ContRel:0 HostLocal:0 RackLocal:2,After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
145,E48,Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
146,E66,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED
147,E46,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000003 taskAttempt attempt_1445144423722_0020_m_000001_0,Processing the event EventType: <*>
148,E67,Launching attempt_1445144423722_0020_m_000001_0,Launching <*>
149,E68,Opening proxy : MININT-FNANLI5.fareast.corp.microsoft.com:52368,Opening proxy : <*>
150,E69,Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000001_0 : 13562,Shuffle port returned by ContainerManager for <*> : <*>
151,E70,TaskAttempt: [attempt_1445144423722_0020_m_000001_0] using containerId: [container_1445144423722_0020_01_000003 on NM: [MININT-FNANLI5.fareast.corp.microsoft.com:52368],TaskAttempt: [<*>] using containerId: [<*> on NM: [<*>]
152,E71,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,<*> TaskAttempt Transitioned from ASSIGNED to RUNNING
153,E72,ATTEMPT_START task_1445144423722_0020_m_000001,ATTEMPT_START <*>
154,E73,task_1445144423722_0020_m_000001 Task Transitioned from SCHEDULED to RUNNING,<*> Task Transitioned from SCHEDULED to RUNNING
155,E55,"getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:4096, vCores:-23> knownNMs=4","getResources() for <*>: ask=<*> release= <*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*> knownNMs=<*>"
156,E56,"Recalculating schedule, headroom=<memory:4096, vCores:-23>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
157,E57,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
158,E58,Got allocated containers 1,Got allocated containers <*>
159,E48,Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
160,E59,Assigned container container_1445144423722_0020_01_000004 to attempt_1445144423722_0020_m_000002_0,Assigned container <*> to <*>
161,E56,"Recalculating schedule, headroom=<memory:3072, vCores:-24>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
162,E57,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
163,E60,After Scheduling: PendingReds:1 ScheduledMaps:7 ScheduledReds:0 AssignedMaps:3 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:3 ContRel:0 HostLocal:0 RackLocal:3,After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
164,E48,Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack,Resolved <*> to <*>
165,E66,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED
166,E46,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000004 taskAttempt attempt_1445144423722_0020_m_000002_0,Processing the event EventType: <*>
167,E67,Launching attempt_1445144423722_0020_m_000002_0,Launching <*>
168,E68,Opening proxy : MININT-FNANLI5.fareast.corp.microsoft.com:52368,Opening proxy : <*>
169,E69,Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000002_0 : 13562,Shuffle port returned by ContainerManager for <*> : <*>
170,E70,TaskAttempt: [attempt_1445144423722_0020_m_000002_0] using containerId: [container_1445144423722_0020_01_000004 on NM: [MININT-FNANLI5.fareast.corp.microsoft.com:52368],TaskAttempt: [<*>] using containerId: [<*> on NM: [<*>]
171,E71,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,<*> TaskAttempt Transitioned from ASSIGNED to RUNNING
172,E72,ATTEMPT_START task_1445144423722_0020_m_000002,ATTEMPT_START <*>
173,E73,task_1445144423722_0020_m_000002 Task Transitioned from SCHEDULED to RUNNING,<*> Task Transitioned from SCHEDULED to RUNNING
174,E55,"getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:1024, vCores:-26> knownNMs=4","getResources() for <*>: ask=<*> release= <*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*> knownNMs=<*>"
175,E56,"Recalculating schedule, headroom=<memory:1024, vCores:-26>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
176,E57,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
177,E74,Auth successful for job_1445144423722_0020 (auth:SIMPLE),Auth successful for <*> (auth:<*>)
178,E75,JVM with ID : jvm_1445144423722_0020_m_000002 asked for a task,JVM with ID : <*> asked for a task
179,E76,JVM with ID: jvm_1445144423722_0020_m_000002 given task: attempt_1445144423722_0020_m_000000_0,JVM with ID: <*> given task: <*>
180,E56,"Recalculating schedule, headroom=<memory:1024, vCores:-26>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
181,E57,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
182,E56,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
183,E57,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
184,E56,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
185,E57,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
186,E74,Auth successful for job_1445144423722_0020 (auth:SIMPLE),Auth successful for <*> (auth:<*>)
187,E75,JVM with ID : jvm_1445144423722_0020_m_000003 asked for a task,JVM with ID : <*> asked for a task
188,E76,JVM with ID: jvm_1445144423722_0020_m_000003 given task: attempt_1445144423722_0020_m_000001_0,JVM with ID: <*> given task: <*>
189,E56,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
190,E57,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
191,E56,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
192,E57,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
193,E56,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
194,E57,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
195,E56,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
196,E57,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
197,E56,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
198,E57,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
199,E56,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
200,E57,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
201,E56,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
202,E57,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
203,E74,Auth successful for job_1445144423722_0020 (auth:SIMPLE),Auth successful for <*> (auth:<*>)
204,E75,JVM with ID : jvm_1445144423722_0020_m_000004 asked for a task,JVM with ID : <*> asked for a task
205,E76,JVM with ID: jvm_1445144423722_0020_m_000004 given task: attempt_1445144423722_0020_m_000002_0,JVM with ID: <*> given task: <*>
206,E56,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
207,E57,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
208,E56,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
209,E57,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
210,E56,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
211,E57,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
