EventId,EventTemplate
E87,Mounted root (<*> filesystem).
E88,MegaRAID Model: LD <*> <*> <*> Rev: <*>
E89,PE/PV Model: <*> SCSI BP Rev: <*>
E90,initialized
E91,initializing netlink socket (disabled)
E92,passed.
E93,<*> (<*>-<*>-<*>) initialised: <*>
E94,allocating divert_blk for <*>
E95,not allocating divert_blk for non-ethernet device <*>
E96,<*>:USB HID core driver
E97,eth0: <*>: <*> Network Connection
E98,eth0: <*>: NIC Link is Up <*> Mbps Full Duplex
E99,eth1: <*>: Intel(R) PRO/<*> Network Connection
E100,no floppy controllers found
E101,RNG not detected
E102,Wait for ready failed before probe !
E103,Assuming <*> system bus speed for PIO modes; override with idebus=xx
E104,Unknown cmd fd(<*>) cmd(<*>){<*>} arg(<*>) on <*>
E105,(C) <*>-<*> Netfilter core team
E106,Installing public key data
E107,... autorun DONE.
E108,Autodetecting RAID arrays.
E109,autorun ...
E110,"md driver <*> MAX_MD_DEVS=<*>, MD_SB_DISKS=<*>"
E111,<*>-rh1 (Release Date: <*> <*> <*> <*> <*> <*>)
E112,<*> (Release Date: <*> <*> <*> <*> <*>)
E113,fw version:[<*>] bios version:[<*>]
E114,probe new device <*>
E115,PS/<*> mouse device common for all mice
E116,v2.<*> (<*>)
E117,rpc.statd startup succeeded
E118,portmap startup succeeded
E119,Starting ts_fixup: <*>
E120,Version <*> Starting
E121,LSI Logic MegaRAID driver
E122,scanning scsi channel <*> [Phy <*>] for non-raid devices
E123,scanning scsi channel <*> [virtual] for logical drives
E124,asking for cache data failed
E125,assuming drive cache: <*>
E126,sda1 sda2 sda3 sda4
E127,Registering secondary module capability
E128,"<*> AUX port at <*>,<*> irq <*>"
E129,"i8042 KBD port at <*>,<*> irq <*>"
E130,syslog-ng startup succeeded
E131,syslog-ng version <*> starting
E132,Detected <*> MHz processor.
E133,Using <*> MHz HPET timer.
E134,Using HPET based timekeeping.
E135,Creating Topspin <*> entries:
E136,registered new driver <*>
E137,probe of vesafb0 failed with error {<*>}
E138,"connection from ""<*>"""
E139,"User #<*>#, coming from #<*>#, authenticated."
E140,Now running on <*>'s privileges.
E141,Mounting NFS filesystems: succeeded
E142,Mounting other filesystems: failed
E143,Warning: we failed to resolve data source name <*>
E144,Warning: we failed to resolve trusted host name <*> <*>
E145,gmetad startup succeeded
E146,succeeded
E147,Server listening on <*> port <*>.
E148,error: Bind to port <*> on <*> failed: Address already in use
E149,Cannot open file <*> for writing (No such file or directory)
E150,Changing permissions on special file <*>
E151,xinetd startup succeeded
E152,Reading included configuration file: <*> [file=<*>] [line=<*>]
E153,Started working: <*> available service
E154,removing <*>
E155,xinetd Version <*> started with <*> options compiled in.
E156,"jA9JBVPb007417: from=root, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>.jA9JBVPb007417@eadmin1>, relay=#<*>#@localhost"
E157,"jA9JBWxH019649: from=root, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>.jA9JBWxH019649@aadmin1>, relay=#<*>#@localhost"
E158,"jA9JBWEr014256: from=root, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>.jA9JBWEr014256@badmin1>, relay=#<*>#@localhost"
E159,"jA9JBXgf022479: from=root, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>.jA9JBXgf022479@cadmin1>, relay=#<*>#@localhost"
E160,"jA9JBXVI027337: from=root, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>.jA9JBXVI027337@dadmin1>, relay=#<*>#@localhost"
E161,"Device: <*>, Temperature changed <*> Celsius to <*> Celsius since last report"
