EventId,EventTemplate
E116,"sending alarm Alarm{<*> type <*> when <*> PendingIntent{<*>: PendingIntentRecord{<*> <*> broadcastIntent}}},repeatInterval = <*>,listenerTag =<*>"
E117,Killing <*> (adj <*>): empty for <*>
E118,Unable to start service Intent { act=<*> cmp=<*> } U=<*>: not found
E119,unregisterAudioFocusListener...
E120,abandonAudioFocus
E121,"[HSM] stayAwake false uid: <*>, pid: <*>"
E122,Pid:<*> MediaPlayer destructor
E123,Process <*>:qzone (pid <*>) has died
E124,Scheduling restart of crashed service <*> in <*>
E125,"new Process app=ProcessRecord{<*> <*>:com.tencent.mobileqq:qzone/u0a<*>}, name: com.tencent.mobileqq:qzone, euid: <*>"
E126,Start proc <*>:com.tencent.mobileqq:qzone/u0a111 for service com.tencent.mobileqq/cooperation.qzone.remote.logic.QzoneWebPluginProxyService
E127,Destroying surface Surface(name=InputMethod) called by <*> com.android.server.wm.WindowStateAnimator.destroySurface:<*> com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:<*> com.android.server.wm.WindowState.destroyOrSaveSurface:<*> com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementInner:<*> com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop:<*> com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement:<*> com.android.server.wm.WindowManagerService$H.handleMessage:<*> android.os.Handler.dispatchMessage:<*>
E128,enqueueNotificationInternal: pkg=<*> id=<*> notification=Notification(pri=<*> contentView=<*> vibrate=[<*>] sound=<*> tick defaults=<*> flags=<*> color=<*> vis=PRIVATE)
E129,enqueueNotificationInternal: n.getKey = <*>|<*>|<*>|<*>|<*>
E130,getRingerMode...
E131,addNotification key=<*>|<*>|<*>|<*>|<*>
E132,mHeadsUpExistenceChangedRunnable
E133,Marking notification as seen <*>|<*>|<*>|<*>|<*>
E134,onNotificationExpansionChanged called
E135,"ACTIVITY check resid: <*>, size=<*>"
E136,Destroying surface Surface(name=<*>) called by <*> com.android.server.wm.WindowStateAnimator.destroySurface:<*> com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:<*> com.android.server.wm.WindowState.destroyOrSaveSurface:<*> com.android.server.wm.AppWindowToken.destroySurfaces:<*> com.android.server.wm.WindowStateAnimator.finishExit:<*> com.android.server.wm.WindowStateAnimator.stepAnimationLocked:<*> com.android.server.wm.WindowAnimator.updateWindowsLocked:<*> com.android.server.wm.WindowAnimator.animateLocked:<*>
E137,getAllCellInfo is blocked by permission manager . callingPackage = <*>
E138,getCellLocation is blocked by permission manager uid:<*> pid:<*>
E139,isWiredHeadsetOn...
E140,"setDataSource(<*>, <*>, <*>)"
E141,getStreamVolume treamType: <*>
E142,"updateIsPoweredLocked: wasPowered=<*>, mIsPowered=<*>, oldPlugType=<*>, mPlugType=<*>, mBatteryLevel=<*>"
E143,ACTION_BATTERY_CHANGED AMP: <*>; Volt: <*>
E144,updateChargingLocked: charging=<*>
E145,"onReceive, action:<*>"
E146,ACTION_BATTERY_CHANGED pluggedType: <*>
E147,ApStaDisabledState what=<*>
E148,DefaultState what=<*>
E149,battery changed pluggedType: <*>
E150,RefreshBatteryInfo isBatteryLow: <*>
E151,ChargingSpeed Wattage: <*> ST: <*> --> <*>
E152,handleBatteryUpdate
E153,startActivity called from non-Activity context; forcing Intent.FLAG_ACTIVITY_NEW_TASK for: Intent { flg=<*> cmp=<*> (has extras) }
