EventId,EventTemplate
E91,We launched <*> speculations. Sleeping <*> milliseconds.
E92,Scheduling a redundant attempt for task <*>
E93,Diagnostics report from <*>: Container killed by the ApplicationMaster.
E94,Address change detected. Old: <*> New: <*>
E95,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
E96,"Slow ReadProcessor read fields took <*> (threshold=<*>); ack: seqno: <*> status: <*> status: <*> downstreamAckTimeNanos: <*>, targets: [<*>, <*>]"
E97,DFSOutputStream ResponseProcessor exception for block <*>
E98,"Error Recovery for block <*> in pipeline <*>, <*>: bad datanode <*>"
E99,<*> Exception
E100,ERROR IN CONTACTING RM.
E101,"Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
E102,Task: <*> - exited : java.net.NoRouteToHostException: No Route to Host from MININT-<*> to <*> failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see: http://wiki.apache.org/hadoop/NoRouteToHost
E103,Diagnostics report from <*>: Error: java.net.NoRouteToHostException: No Route to Host from <*> to <*> failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see: http://wiki.apache.org/hadoop/NoRouteToHost
E104,<*> TaskAttempt Transitioned from RUNNING to FAIL_CONTAINER_CLEANUP
E105,<*> TaskAttempt Transitioned from FAIL_CONTAINER_CLEANUP to FAIL_TASK_CLEANUP
E106,Task cleanup failed for attempt <*>
E107,<*> TaskAttempt Transitioned from FAIL_TASK_CLEANUP to FAILED
E108,Error writing History Event: <*>
E109,<*> failures on node MININT-<*>.fareast.corp.microsoft.com
E110,Added <*> to list of failed maps
