Content,EventTemplate,Output
Failed password for uucp from 103.99.0.122 port 64009 ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for uucp from <*> port <*> ssh2
Failed password for sshd from 103.99.0.122 port 51359 ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for sshd from <*> port <*> ssh2
input_userauth_request: invalid user operator [preauth],input_userauth_request: invalid user <*> [preauth],<*>: invalid user <*> [<*>]
Failed password for ftp from 103.99.0.122 port 56079 ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for ftp from <*> port <*> ssh2
input_userauth_request: invalid user monitor [preauth],input_userauth_request: invalid user <*> [preauth],<*>: invalid user <*> [<*>]
Failed password for invalid user monitor from 103.99.0.122 port 59812 ssh2,Failed password for invalid user <*> from <*> port <*> ssh2,Failed password for invalid user <*> from <*> port <*> <*>
input_userauth_request: invalid user pi [preauth],input_userauth_request: invalid user <*> [preauth],<*>: invalid user <*> [<*>]
Failed password for invalid user pi from 103.99.0.122 port 49289 ssh2,Failed password for invalid user <*> from <*> port <*> ssh2,Failed password for invalid user <*> from <*> port <*> <*>
input_userauth_request: invalid user Management [preauth],input_userauth_request: invalid user <*> [preauth],<*>: invalid user <*> [<*>]
Failed password for invalid user Management from 103.99.0.122 port 55028 ssh2,Failed password for invalid user <*> from <*> port <*> ssh2,Failed password for invalid user <*> from <*> port <*> <*>
input_userauth_request: invalid user api [preauth],input_userauth_request: invalid user <*> [preauth],input_userauth_request: invalid user <*> [<*>]
Failed password for invalid user api from 185.190.58.151 port 36894 ssh2,Failed password for invalid user <*> from <*> port <*> ssh2,Failed password for invalid user <*> from <*> port <*> <*>
input_userauth_request: invalid user eoor [preauth],input_userauth_request: invalid user <*> [preauth],<*>: <*> user <*> [<*>]
input_userauth_request: invalid user butter [preauth],input_userauth_request: invalid user <*> [preauth],<*>: invalid user <*> [<*>]
Failed password for invalid user butter from 187.141.143.180 port 48369 ssh2,Failed password for invalid user <*> from <*> port <*> ssh2,Failed password for invalid user <*> from <*> port <*> <*>
Failed password for invalid user redhat from 187.141.143.180 port 49479 ssh2,Failed password for invalid user <*> from <*> port <*> ssh2,Failed password for invalid user <*> from <*> port <*> <*>
input_userauth_request: invalid user postgres [preauth],input_userauth_request: invalid user <*> [preauth],<*>: invalid user <*> [<*>]
Failed password for invalid user postgres from 187.141.143.180 port 54596 ssh2,Failed password for invalid user <*> from <*> port <*> ssh2,Failed password for invalid user <*> from <*> port <*> <*>
input_userauth_request: invalid user nagios [preauth],input_userauth_request: invalid user <*> [preauth],<*>: invalid user <*> [<*>]
Failed password for invalid user www from 187.141.143.180 port 56816 ssh2,Failed password for invalid user <*> from <*> port <*> ssh2,Failed password for invalid user <*> from <*> port <*> <*>
Failed password for invalid user abc from 187.141.143.180 port 58106 ssh2,Failed password for invalid user <*> from <*> port <*> ssh2,Failed password for invalid user <*> from <*> port <*> <*>
input_userauth_request: invalid user vnc [preauth],input_userauth_request: invalid user <*> [preauth],<*>: invalid user <*> [preauth]
Failed password for invalid user vnc from 187.141.143.180 port 60547 ssh2,Failed password for invalid user <*> from <*> port <*> ssh2,Failed password for <*> user <*> from <*> port <*> <*>
Failed password for git from 187.141.143.180 port 33532 ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for git from <*> port <*> ssh2
input_userauth_request: invalid user ghost [preauth],input_userauth_request: invalid user <*> [preauth],<*>: invalid user <*> [<*>]
Failed password for invalid user ghost from 187.141.143.180 port 34759 ssh2,Failed password for invalid user <*> from <*> port <*> ssh2,Failed password for <*> user <*> from <*> port <*> <*>
Failed password for ftp from 187.141.143.180 port 36704 ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for ftp from <*> port <*> ssh2
Invalid user support from 103.207.39.16,Invalid user <*> from <*>,Invalid user support from <*>
Failed password for uucp from 103.207.39.16 port 42435 ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for uucp from <*> port <*> ssh2
input_userauth_request: invalid user oralce [preauth],input_userauth_request: invalid user <*> [preauth],<*>: invalid user <*> [<*>]
Failed password for invalid user oralce from 187.141.143.180 port 40988 ssh2,Failed password for invalid user <*> from <*> port <*> ssh2,Failed password for invalid user <*> from <*> port <*> <*>
Failed password for mysql from 187.141.143.180 port 51060 ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for mysql from <*> port <*> ssh2
Failed password for mysql from 187.141.143.180 port 52586 ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for mysql from <*> port <*> ssh2
Failed password for git from 187.141.143.180 port 53992 ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for git from <*> port <*> ssh2
input_userauth_request: invalid user FILTER [preauth],input_userauth_request: invalid user <*> [preauth],<*>: <*> user <*> [<*>]
Failed password for invalid user FILTER from 104.192.3.34 port 33738 ssh2,Failed password for invalid user <*> from <*> port <*> ssh2,Failed password for <*> user <*> from <*> port <*> <*>
Disconnecting: Too many authentication failures for admin [preauth],Disconnecting: Too many authentication failures for <*> [preauth],Disconnecting: <*> for <*> [<*>]
input_userauth_request: invalid user zhangyan [preauth],input_userauth_request: invalid user <*> [preauth],<*>: invalid user <*> [<*>]
Failed password for invalid user dff from 183.62.140.253 port 33902 ssh2,Failed password for invalid user <*> from <*> port <*> ssh2,Failed password for invalid user <*> from <*> port <*> <*>
input_userauth_request: invalid user cheng [preauth],input_userauth_request: invalid user <*> [preauth],<*>: invalid user <*> [<*>]
Failed password for git from 183.62.140.253 port 48527 ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for git from <*> port <*> ssh2
Invalid user boot from 183.62.140.253,Invalid user <*> from <*>,Invalid user boot from <*>
input_userauth_request: invalid user boot [preauth],input_userauth_request: invalid user <*> [preauth],<*>: <*> user <*> [<*>]
Failed password for invalid user boot from 183.62.140.253 port 48976 ssh2,Failed password for invalid user <*> from <*> port <*> ssh2,Failed password for <*> user <*> from <*> port <*> <*>
Failed password for invalid user sandeep from 88.147.143.242 port 49316 ssh2,Failed password for invalid user <*> from <*> port <*> ssh2,Failed password for invalid user <*> from <*> port <*> <*>
Invalid user support from 103.99.0.122,Invalid user <*> from <*>,Invalid user support from <*>
fatal: Write failed: Connection reset by peer [preauth],fatal: Write failed: Connection reset by peer [preauth],fatal: Write failed: <*> [<*>]
Failed password for uucp from 103.99.0.122 port 65454 ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for uucp from <*> port <*> ssh2
Failed password for sshd from 103.99.0.122 port 49598 ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for sshd from <*> port <*> ssh2
