EventId,EventTemplate
E126,enqueueNotificationInternal: pkg=<*> id=<*> notification=Notification(pri=<*> contentView=<*> vibrate=[<*>] sound=<*> tick defaults=<*> flags=<*> color=<*> vis=PRIVATE)
E127,enqueueNotificationInternal: n.getKey = <*>
E128,getRingerMode...
E129,addNotification key=<*>|<*>|<*>|<*>|<*>
E130,mHeadsUpExistenceChangedRunnable
E131,Marking notification as seen <*>|<*>|<*>|<*>|<*>
E132,onNotificationExpansionChanged called
E133,"START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=<*> cmp=com.example.android.notepad/.NotePadActivity bnds=[<*>,<*>][<*>,<*>]} from uid <*> on display <*>"
E134,getRecentTasks: topActivity=ComponentInfo{com.example.android.notepad/com.example.android.notepad.NoteEditor}
E135,"ACTIVITY check resid: <*>, size=<*>"
E136,"START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=<*> cmp=com.tencent.mobileqq/.activity.SplashActivity bnds=[<*>,<*>][<*>,<*>]} from uid <*> on display <*>"
E137,getAllCellInfo is blocked by permission manager . callingPackage = <*>
E138,getCellLocation is blocked by permission manager uid:<*> pid:<*>
E139,isWiredHeadsetOn...
E140,"setDataSource(<*>, <*>, <*>)"
E141,getStreamVolume treamType: <*>
E142,"updateIsPoweredLocked: wasPowered=<*>, mIsPowered=<*>, oldPlugType=<*>, mPlugType=<*>, mBatteryLevel=<*>"
E143,ACTION_BATTERY_CHANGED AMP: <*>; Volt: <*>
E144,updateChargingLocked: charging=<*>
E145,"onReceive, action:<*>"
E146,ACTION_BATTERY_CHANGED pluggedType: <*>
E147,ApStaDisabledState what=<*>
E148,DefaultState what=<*>
E149,battery changed pluggedType: <*>
E150,RefreshBatteryInfo isBatteryLow: <*>
E151,ChargingSpeed Wattage: <*> ST: <*> --> <*>
E152,handleBatteryUpdate
E153,START u0 <*> cmp=<*> (has extras)} from uid <*> on display <*>
E154,startActivity called from non-Activity context; forcing Intent.FLAG_ACTIVITY_NEW_TASK for: Intent { flg=<*> cmp=<*> (has extras) }
E155,getRecentTasks: topActivity=ComponentInfo{com.tencent.mm/com.tencent.mm.ui.LauncherUI}
