EventId,EventTemplate
E92,allocating divert_blk for <*>
E93,not allocating divert_blk for non-ethernet device <*>
E94,<*>:USB HID core driver
E95,eth0: <*>: Intel(R) PRO/<*> Network Connection
E96,eth0: <*>: NIC Link is Up <*> Mbps Full Duplex
E97,eth1: e1000_probe: <*> Network Connection
E98,no floppy controllers found
E99,RNG not detected
E100,Wait for ready failed before probe !
E101,Assuming <*> system bus speed for PIO modes; override with idebus=<*>
E102,Unknown cmd fd(<*>) cmd(<*>){<*>} arg(<*>) on /dev/sda
E103,(C) <*>-<*> Netfilter core team
E104,Installing public key data
E105,... autorun DONE.
E106,Autodetecting RAID arrays.
E107,autorun ...
E108,"md driver <*> MAX_MD_DEVS=<*>, MD_SB_DISKS=<*>"
E109,<*>-rh1 (Release Date: <*> <*> <*> <*> <*>)
E110,<*> (Release Date: <*> <*> <*> <*> <*> <*>)
E111,fw version:[<*>] bios version:[<*>]
E112,probe new device <*>
E113,PS/<*> mouse device common for all mice
E114,v2.<*> (<*>)
E115,rpc.statd startup succeeded
E116,portmap startup succeeded
E117,Starting ts_fixup: <*>
E118,Version <*> Starting
E119,LSI Logic MegaRAID driver
E120,scanning scsi channel <*> [Phy <*>] for non-raid devices
E121,scanning scsi channel <*> [<*>] for logical drives
E122,asking for cache data failed
E123,assuming drive cache: <*> <*>
E124,sda1 sda2 sda3 sda4
E125,Registering secondary module capability
E126,"<*> AUX port at <*>,<*> irq <*>"
E127,"<*> KBD port at <*>,<*> irq <*>"
E128,syslog-ng startup succeeded
E129,syslog-ng version <*> starting
E130,Detected <*> MHz processor.
E131,Using <*> MHz HPET timer.
E132,Using <*> based timekeeping.
E133,Creating Topspin <*> entries:
E134,registered new driver <*>
E135,probe of vesafb0 failed with error <*>
E136,"connection from ""<*>"""
E137,"User <*>, coming from <*>, authenticated."
E138,Now running on #<*>#'s privileges.
E139,Mounting NFS filesystems: succeeded
E140,Mounting other filesystems: failed
E141,Warning: we failed to resolve data source name <*>
E142,Warning: we failed to resolve trusted host name <*> <*>
E143,gmetad startup succeeded
E144,succeeded
E145,Server listening on <*> port <*>.
E146,error: Bind to port <*> on <*> failed: <*>
E147,Cannot open file <*> for writing (No such file or directory)
E148,Changing permissions on special file <*>
E149,xinetd startup succeeded
E150,Reading included configuration file: <*> [file=<*>] [line=<*>]
E151,Started working: <*> available service
E152,removing <*>
E153,xinetd Version <*> started with libwrap loadavg options compiled in.
E154,"Device: <*>, Temperature changed <*> Celsius to <*> Celsius since last report"
