Content,EventTemplate,Output
setTodayTotalDetailSteps=1514038440000##7017##548365##8661##13121##27179330,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
"screen status unknown,think screen on","screen status unknown,think screen on","<*> status unknown, think <*> on"
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,onReceive action: <*>
processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:<*>
flush sensor data,flush sensor data,
setTodayTotalDetailSteps=1514038440000##7017##548365##8661##13216##27179417,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3589,onStandStepChanged <*>,<*> <*>
onStandStepChanged 3589,onStandStepChanged <*>,<*> <*>
onStandStepChanged 3590,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7018##548365##8661##13311##27179732,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3591,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7019##548365##8661##13406##27180468,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3592,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7020##548365##8661##13501##27180976,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3593,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7021##548365##8661##13596##27181971,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3594,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7022##548365##8661##13691##27182468,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3595,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7023##548365##8661##13786##27182973,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3596,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7024##548365##8661##13881##27183469,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3597,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7025##548365##8661##13976##27183974,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3598,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7026##548365##8661##14071##27184972,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3599,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7027##548365##8661##14166##27185467,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3600,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7028##548365##8661##14261##27185977,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3601,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7029##548365##8661##14356##27186469,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3602,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7030##548365##8661##14451##27187468,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3603,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7031##548365##8661##14546##27187968,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3604,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7032##548365##8661##14641##27188471,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3605,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7033##548365##8661##14736##27189469,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3606,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7034##548365##8661##14831##27189969,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3607,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7035##548365##8661##14926##27190469,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3608,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7036##548365##8661##15021##27190970,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3609,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7037##548365##8661##15116##27191969,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3610,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7038##548365##8661##15211##27192478,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3611,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7039##548365##8661##15306##27192971,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3612,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7040##548365##8661##15401##27193971,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3613,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7041##548365##8661##15496##27194480,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3614,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7042##548365##8661##15591##27195470,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3616,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7044##548365##8661##15686##27196480,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3617,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7045##548365##8661##15781##27196970,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3619,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7047##548365##8661##15876##27197972,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3620,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7048##548365##8661##15971##27198970,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3622,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7050##548365##8661##16066##27199969,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3624,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7052##548365##8661##16161##27200470,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3625,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038440000##7053##548365##8661##16256##27202475,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3626,onStandStepChanged <*>,<*> <*>
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>
setTodayTotalDetailSteps=1514038500000##7054##548458##8661##16256##27204469,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3626,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038500000##7054##548551##8661##16256##27205469,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>
onStandStepChanged 3626,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7054##548552##8661##16256##27283470,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3628,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7056##548553##8661##16256##27284971,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3630,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7058##548554##8661##16256##27285475,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3632,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7060##548555##8661##16256##27285968,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3634,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7062##548556##8661##16256##27286470,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3636,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7064##548557##8661##16256##27286970,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3638,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7066##548558##8661##16256##27287469,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3640,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7068##548559##8661##16256##27287972,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3642,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7070##548560##8661##16256##27288471,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3643,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7071##548561##8661##16256##27288973,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3646,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7074##548562##8661##16256##27289470,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3646,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7074##548563##8661##16256##27292475,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3647,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7075##548564##8661##16256##27309470,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3649,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7077##548565##8661##16256##27309969,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3651,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7079##548566##8661##16256##27310473,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3653,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7081##548567##8661##16256##27310970,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3655,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7083##548568##8661##16256##27311472,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3656,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7084##548569##8661##16256##27311970,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3658,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7086##548570##8661##16256##27312467,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3660,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7088##548571##8661##16256##27312967,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3662,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7090##548572##8661##16256##27313468,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3664,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7092##548573##8661##16256##27313974,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3666,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7094##548574##8661##16256##27314468,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3667,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7095##548575##8661##16256##27314968,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3669,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7097##548576##8661##16256##27315469,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3671,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7099##548577##8661##16256##27315983,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3673,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7101##548578##8661##16256##27316470,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3674,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7102##548579##8661##16256##27317468,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3675,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7103##548580##8661##16256##27318472,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3676,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3677,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3678,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3679,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3681,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3683,onStandStepChanged <*>,<*> <*>
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>
setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3684,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3685,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3686,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3686,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>
onStandStepChanged 3689,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3694,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3696,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3698,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3700,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3702,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3704,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3707,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3711,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3712,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3726,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3726,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: <*>
onStandStepChanged 3732,onStandStepChanged <*>,<*> <*>
onStandStepChanged 3732,onStandStepChanged <*>,<*> <*>
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,onReceive action: <*>
processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:<*>
flush sensor data,flush sensor data,
setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3732,onStandStepChanged <*>,<*> <*>
onStandStepChanged 3732,onStandStepChanged <*>,<*> <*>
setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
onStandStepChanged 3735,onStandStepChanged <*>,<*> <*>
flushTempCacheToDB by stand,flushTempCacheToDB by stand,<*> by <*>
getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = <*>
getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = <*>
"getAppContext() isAppValid health or wear, packageName = com.huawei.health","getAppContext() isAppValid health or wear, packageName = <*>","getAppContext() isAppValid <*>, packageName = <*>"
getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = <*>
getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = <*>
"saveHealthDetailData() deviceID = 2,clientID=1,id=1","saveHealthDetailData() deviceID = <*>,clientID=<*>,id=<*>",
"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = 4,errorMessage = ERR_DATA_INSERT","insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = <*>,errorMessage = ERR_DATA_INSERT","<*>() <*> fail errorCode = <*>,errorMessage = <*>"
uploadStaticsToDB() onResult  type = 4 obj=true,uploadStaticsToDB() onResult type = <*> obj=<*>,<*>() <*> type = <*> obj=<*>
uploadStaticsToDB failed message=true,uploadStaticsToDB failed message=<*>,<*>
checkInsertStatus stepSum or calorieSum is enough,checkInsertStatus stepSum or calorieSum is enough,checkInsertStatus <*> is enough
getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = <*>
getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = <*>
"getAppContext() isAppValid health or wear, packageName = com.huawei.health","getAppContext() isAppValid health or wear, packageName = <*>","getAppContext() isAppValid <*>, packageName = <*>"
