Content,Tmps,EventTemplate
Registering class org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventType for class org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>
Registering class org.apache.hadoop.mapreduce.v2.app.speculate.Speculator$EventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$SpeculatorEventDispatcher,"R
e
g
i
s
t
e
r
i
n
g
 
c
l
a
s
s
 
o
r
g
.
a
p
a
c
h
e
.
h
a
d
o
o
p
.
m
a
p
r
e
d
u
c
e
.
{
{
v
a
r
i
a
b
l
e
}
}
 
f
o
r
 
c
l
a
s
s
 
o
r
g
.
a
p
a
c
h
e
.
h
a
d
o
o
p
.
m
a
p
r
e
d
u
c
e
.
v
2
.
a
p
p
.
M
R
A
p
p
M
a
s
t
e
r
$
J
o
b
E
v
e
n
t
D
i
s
p
a
t
c
h
e
r",Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$JobEventDispatcher
Registering class org.apache.hadoop.mapreduce.v2.app.rm.ContainerAllocator$EventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$ContainerAllocatorRouter,,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>
Registering class org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncher$EventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$ContainerLauncherRouter,"R
e
g
i
s
t
e
r
i
n
g
 
c
l
a
s
s
 
o
r
g
.
a
p
a
c
h
e
.
h
a
d
o
o
p
.
m
a
p
r
e
d
u
c
e
.
{
{
v
a
r
i
a
b
l
e
}
}
 
f
o
r
 
c
l
a
s
s
 
o
r
g
.
a
p
a
c
h
e
.
h
a
d
o
o
p
.
m
a
p
r
e
d
u
c
e
.
v
2
.
a
p
p
.
M
R
A
p
p
M
a
s
t
e
r
$
J
o
b
E
v
e
n
t
D
i
s
p
a
t
c
h
e
r",Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$JobEventDispatcher
Default file system [hdfs://msra-sa-41:9000],"D
e
f
a
u
l
t
 
f
i
l
e
 
s
y
s
t
e
m
 
[
{
{
v
a
r
i
a
b
l
e
}
}
]",Default file system [<*>]
Default file system [hdfs://msra-sa-41:9000],"D
e
f
a
u
l
t
 
f
i
l
e
 
s
y
s
t
e
m
 
[
{
{
v
a
r
i
a
b
l
e
}
}
]",Default file system [<*>]
Default file system [hdfs://msra-sa-41:9000],"D
e
f
a
u
l
t
 
f
i
l
e
 
s
y
s
t
e
m
 
[
{
{
v
a
r
i
a
b
l
e
}
}
]",Default file system [<*>]
Emitting job history data to the timeline server is not enabled,"E
m
i
t
t
i
n
g
 
j
o
b
 
h
i
s
t
o
r
y
 
d
a
t
a
 
t
o
 
t
h
e
 
t
i
m
e
l
i
n
e
 
s
e
r
v
e
r
 
i
s
 
n
o
t
 
e
n
a
b
l
e
d",Emitting job history data to the timeline server is not enabled
Registering class org.apache.hadoop.mapreduce.v2.app.job.event.JobFinishEvent$Type for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$JobFinishEventHandler,,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>
loaded properties from hadoop-metrics2.properties,"l
o
a
d
e
d
 
p
r
o
p
e
r
t
i
e
s
 
f
r
o
m
 
h
a
d
o
o
p
-
m
e
t
r
i
c
s
2
.
p
r
o
p
e
r
t
i
e
s",loaded properties from hadoop-metrics2.properties
Scheduled snapshot period at 10 second(s).,"S
c
h
e
d
u
l
e
d
 
s
n
a
p
s
h
o
t
 
p
e
r
i
o
d
 
a
t
 
1
0
 
s
e
c
o
n
d
(
s
)
.",Scheduled snapshot period at <*> second(s).
MRAppMaster metrics system started,"M
R
A
p
p
M
a
s
t
e
r
 
m
e
t
r
i
c
s
 
s
y
s
t
e
m
 
s
t
a
r
t
e
d",MRAppMaster metrics system started
Adding job token for job_1445144423722_0020 to jobTokenSecretManager,"A
d
d
i
n
g
 
j
o
b
 
t
o
k
e
n
 
f
o
r
 
{
{
v
a
r
i
a
b
l
e
}
}
 
t
o
 
j
o
b
T
o
k
e
n
S
e
c
r
e
t
M
a
n
a
g
e
r",Adding job token for <*> to jobTokenSecretManager
Not uberizing job_1445144423722_0020 because: not enabled; too many maps; too much input;,"N
o
t
 
u
b
e
r
i
z
i
n
g
 
{
{
v
a
r
i
a
b
l
e
}
}
 
b
e
c
a
u
s
e
:
 
n
o
t
 
e
n
a
b
l
e
d
;
 
t
o
o
 
m
a
n
y
 
m
a
p
s
;
 
t
o
o
 
m
u
c
h
 
i
n
p
u
t
;",Not uberizing <*> because: not enabled; too many maps; too much input;
Input size for job job_1445144423722_0020 = 1256521728. Number of splits = 10,"I
n
p
u
t
 
s
i
z
e
 
f
o
r
 
j
o
b
 
{
{
v
a
r
i
a
b
l
e
}
}
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}
.
 
N
u
m
b
e
r
 
o
f
 
s
p
l
i
t
s
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}",Input size for job <*> = <*>. Number of splits = <*>
Number of reduces for job job_1445144423722_0020 = 1,"N
u
m
b
e
r
 
o
f
 
r
e
d
u
c
e
s
 
f
o
r
 
j
o
b
 
{
{
v
a
r
i
a
b
l
e
}
}
 
=
 
{
{
v
a
r
i
a
b
l
e
}
}",Number of reduces for job <*> = <*>
job_1445144423722_0020Job Transitioned from NEW to INITED,"{
{
v
a
r
i
a
b
l
e
}
}
 
J
o
b
 
T
r
a
n
s
i
t
i
o
n
e
d
 
f
r
o
m
 
N
E
W
 
t
o
 
I
N
I
T
E
D",job_1445144423722_0020Job Transitioned from NEW to INITED
"MRAppMaster launching normal, non-uberized, multi-container job job_1445144423722_0020.","M
R
A
p
p
M
a
s
t
e
r
 
l
a
u
n
c
h
i
n
g
 
n
o
r
m
a
l
,
 
n
o
n
-
u
b
e
r
i
z
e
d
,
 
m
u
l
t
i
-
c
o
n
t
a
i
n
e
r
 
j
o
b
 
{
{
v
a
r
i
a
b
l
e
}
}","MRAppMaster launching normal, non-uberized, multi-container job <*>"
Using callQueue class java.util.concurrent.LinkedBlockingQueue,"U
s
i
n
g
 
c
a
l
l
Q
u
e
u
e
 
c
l
a
s
s
 
j
a
v
a
.
u
t
i
l
.
c
o
n
c
u
r
r
e
n
t
.
L
i
n
k
e
d
B
l
o
c
k
i
n
g
Q
u
e
u
e
R
e
g
i
s
t
e
r
i
n
g
 
c
l
a
s
s
 
o
r
g
.
a
p
a
c
h
e
.
h
a
d
o
o
p
.
m
a
p
r
e
d
u
c
e
.
{
{
v
a
r
i
a
b
l
e
}
}
 
f
o
r
 
c
l
a
s
s
 
o
r
g
.
a
p
a
c
h
e
.
h
a
d
o
o
p
.
m
a
p
r
e
d
u
c
e
.
{
{
v
a
r
i
a
b
l
e
}
}
T
a
s
k
A
t
t
e
m
p
t
:
 
[
{
{
v
a
r
i
a
b
l
e
}
}
]
 
u
s
i
n
g
 
c
o
n
t
a
i
n
e
r
I
d
:
 
[
{
{
v
a
r
i
a
b
l
e
}
}
 
o
n
 
N
M
:
 
[
{
{
v
a
r
i
a
b
l
e
}
}
]
U
s
i
n
g
 
c
a
l
l
Q
u
e
u
e
 
c
l
a
s
s
 
j
a
v
a
.
u
t
i
l
.
c
o
n
c
u
r
r
e
n
t
.
L
i
n
k
e
d
B
l
o
c
k
i
n
g
Q
u
e
u
e",Using callQueue class java.util.concurrent.LinkedBlockingQueue
Starting Socket Reader #1 for port 62260,"S
t
a
r
t
i
n
g
 
S
o
c
k
e
t
 
R
e
a
d
e
r
 
#
1
 
f
o
r
 
p
o
r
t
 
{
{
v
a
r
i
a
b
l
e
}
}",Starting Socket Reader #<*> for port <*>
Adding protocol org.apache.hadoop.mapreduce.v2.api.MRClientProtocolPB to the server,"A
d
d
i
n
g
 
p
r
o
t
o
c
o
l
 
o
r
g
.
a
p
a
c
h
e
.
h
a
d
o
o
p
.
m
a
p
r
e
d
u
c
e
.
v
2
.
a
p
i
.
M
R
C
l
i
e
n
t
P
r
o
t
o
c
o
l
P
B
 
t
o
 
t
h
e
 
s
e
r
v
e
r",Adding protocol org.apache.hadoop.mapreduce.v2.api.MRClientProtocolPB to the server
Instantiated MRClientService at MININT-FNANLI5.fareast.corp.microsoft.com/10.86.169.121:62260,"I
n
s
t
a
n
t
i
a
t
e
d
 
M
R
C
l
i
e
n
t
S
e
r
v
i
c
e
 
a
t
 
{
{
v
a
r
i
a
b
l
e
}
}",Instantiated MRClientService at <*>
IPC Server Responder: starting,"I
P
C
 
S
e
r
v
e
r
 
R
e
s
p
o
n
d
e
r
:
 
s
t
a
r
t
i
n
g",IPC Server Responder: starting
IPC Server listener on 62260: starting,"I
P
C
 
S
e
r
v
e
r
 
l
i
s
t
e
n
e
r
 
o
n
 
{
{
v
a
r
i
a
b
l
e
}
}
:
 
s
t
a
r
t
i
n
g",IPC Server listener on <*>: starting
Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog,"L
o
g
g
i
n
g
 
t
o
 
{
{
v
a
r
i
a
b
l
e
}
}
(
o
r
g
.
m
o
r
t
b
a
y
.
l
o
g
)
 
v
i
a
 
o
r
g
.
m
o
r
t
b
a
y
.
l
o
g
.
S
l
f
4
j
L
o
g",Logging to <*>(org.mortbay.log) via org.mortbay.log.Slf4jLog
Http request log for http.requests.mapreduce is not defined,"H
t
t
p
 
r
e
q
u
e
s
t
 
l
o
g
 
f
o
r
 
h
t
t
p
.
r
e
q
u
e
s
t
s
.
m
a
p
r
e
d
u
c
e
 
i
s
 
n
o
t
 
d
e
f
i
n
e
d",Http request log for http.requests.mapreduce is not defined
Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter),"A
d
d
e
d
 
g
l
o
b
a
l
 
f
i
l
t
e
r
 
'
{
{
v
a
r
i
a
b
l
e
}
}
'
 
(
c
l
a
s
s
=
{
{
v
a
r
i
a
b
l
e
}
}
)",Added global filter '<*>' (class=<*>)
Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context mapreduce,"A
d
d
e
d
 
f
i
l
t
e
r
 
A
M
_
P
R
O
X
Y
_
F
I
L
T
E
R
 
(
c
l
a
s
s
=
{
{
v
a
r
i
a
b
l
e
}
}
)
 
t
o
 
c
o
n
t
e
x
t
 
m
a
p
r
e
d
u
c
e",Added filter AM_PROXY_FILTER (class=<*>) to context mapreduce
Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context static,"A
d
d
e
d
 
f
i
l
t
e
r
 
A
M
_
P
R
O
X
Y
_
F
I
L
T
E
R
 
(
c
l
a
s
s
=
o
r
g
.
a
p
a
c
h
e
.
h
a
d
o
o
p
.
y
a
r
n
.
s
e
r
v
e
r
.
w
e
b
p
r
o
x
y
.
a
m
f
i
l
t
e
r
.
A
m
I
p
F
i
l
t
e
r
)
 
t
o
 
c
o
n
t
e
x
t
 
s
t
a
t
i
c",Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context static
adding path spec: /mapreduce/*,"a
d
d
i
n
g
 
p
a
t
h
 
s
p
e
c
:
 
{
{
v
a
r
i
a
b
l
e
}
}",adding path spec: <*>
adding path spec: /ws/*,"a
d
d
i
n
g
 
p
a
t
h
 
s
p
e
c
:
 
{
{
v
a
r
i
a
b
l
e
}
}",adding path spec: <*>
Jetty bound to port 62267,"J
e
t
t
y
 
b
o
u
n
d
 
t
o
 
p
o
r
t
 
{
{
v
a
r
i
a
b
l
e
}
}",Jetty bound to port <*>
jetty-6.1.26,"j
e
t
t
y
-
6
.
1
.
2
6",jetty-<*>
Extract jar:file:/D:/hadoop-2.6.0-localbox/share/hadoop/yarn/hadoop-yarn-common-2.6.0-SNAPSHOT.jar!/webapps/mapreduce to C:\Users\msrabi\AppData\Local\Temp\Jetty_0_0_0_0_62267_mapreduce____.8n7xum\webapp,"E
x
t
r
a
c
t
 
j
a
r
:
f
i
l
e
:
/
D
:
/
h
a
d
o
o
p
-
2
.
6
.
0
-
l
o
c
a
l
b
o
x
/
s
h
a
r
e
/
h
a
d
o
o
p
/
y
a
r
n
/
h
a
d
o
o
p
-
y
a
r
n
-
c
o
m
m
o
n
-
2
.
6
.
0
-
S
N
A
P
S
H
O
T
.
j
a
r
!
/
w
e
b
a
p
p
s
/
m
a
p
r
e
d
u
c
e
 
t
o
 
C
:
\
U
s
e
r
s
\
m
s
r
a
b
i
\
A
p
p
D
a
t
a
\
L
o
c
a
l
\
T
e
m
p
\
J
e
t
t
y
_
0
_
0
_
0
_
0
_
6
2
2
6
7
_
m
a
p
r
e
d
u
c
e
_
_
_
_
.
8
n
7
x
u
m
\
w
e
b
a
p
p",Extract jar:file:<*>!<*> to C:\Users\msrabi\AppData\Local\Temp\Jetty_0_0_0_0_62267_mapreduce____.8n7xum\webapp
Started HttpServer2$SelectChannelConnectorWithSafeStartup@0.0.0.0:62267,"S
t
a
r
t
e
d
 
H
t
t
p
S
e
r
v
e
r
2
$
S
e
l
e
c
t
C
h
a
n
n
e
l
C
o
n
n
e
c
t
o
r
W
i
t
h
S
a
f
e
S
t
a
r
t
u
p
@
0
.
0
.
0
.
0
:
6
2
2
6
7",Started HttpServer2$SelectChannelConnectorWithSafeStartup@<*>
Web app /mapreduce started at 62267,"R
e
g
i
s
t
e
r
i
n
g
 
c
l
a
s
s
 
o
r
g
.
a
p
a
c
h
e
.
h
a
d
o
o
p
.
m
a
p
r
e
d
u
c
e
.
v
2
.
a
p
p
.
j
o
b
.
e
v
e
n
t
.
J
o
b
E
v
e
n
t
T
y
p
e
 
f
o
r
 
c
l
a
s
s
 
o
r
g
.
a
p
a
c
h
e
.
h
a
d
o
o
p
.
m
a
p
r
e
d
u
c
e
.
v
2
.
a
p
p
.
M
R
A
p
p
M
a
s
t
e
r
$
J
o
b
E
v
e
n
t
D
i
s
p
a
t
c
h
e
r",Web app <*> started at <*>
Registered webapp guice modules,"R
e
g
i
s
t
e
r
e
d
 
w
e
b
a
p
p
 
g
u
i
c
e
 
m
o
d
u
l
e
s",Registered webapp guice modules
Using callQueue class java.util.concurrent.LinkedBlockingQueue,"U
s
i
n
g
 
c
a
l
l
Q
u
e
u
e
 
c
l
a
s
s
 
j
a
v
a
.
u
t
i
l
.
c
o
n
c
u
r
r
e
n
t
.
L
i
n
k
e
d
B
l
o
c
k
i
n
g
Q
u
e
u
e
R
e
g
i
s
t
e
r
i
n
g
 
c
l
a
s
s
 
o
r
g
.
a
p
a
c
h
e
.
h
a
d
o
o
p
.
m
a
p
r
e
d
u
c
e
.
{
{
v
a
r
i
a
b
l
e
}
}
 
f
o
r
 
c
l
a
s
s
 
o
r
g
.
a
p
a
c
h
e
.
h
a
d
o
o
p
.
m
a
p
r
e
d
u
c
e
.
{
{
v
a
r
i
a
b
l
e
}
}
T
a
s
k
A
t
t
e
m
p
t
:
 
[
{
{
v
a
r
i
a
b
l
e
}
}
]
 
u
s
i
n
g
 
c
o
n
t
a
i
n
e
r
I
d
:
 
[
{
{
v
a
r
i
a
b
l
e
}
}
 
o
n
 
N
M
:
 
[
{
{
v
a
r
i
a
b
l
e
}
}
]
U
s
i
n
g
 
c
a
l
l
Q
u
e
u
e
 
c
l
a
s
s
 
j
a
v
a
.
u
t
i
l
.
c
o
n
c
u
r
r
e
n
t
.
L
i
n
k
e
d
B
l
o
c
k
i
n
g
Q
u
e
u
e",Using callQueue class java.util.concurrent.LinkedBlockingQueue
JOB_CREATE job_1445144423722_0020,"J
O
B
_
C
R
E
A
T
E
 
j
o
b
_
1
4
4
5
1
4
4
4
2
3
7
2
2
_
0
0
2
0",JOB_CREATE job_1445144423722_0020
nodeBlacklistingEnabled:true,"n
o
d
e
B
l
a
c
k
l
i
s
t
i
n
g
E
n
a
b
l
e
d
:
t
r
u
e",nodeBlacklistingEnabled:<*>
maxTaskFailuresPerNode is 3,"m
a
x
T
a
s
k
F
a
i
l
u
r
e
s
P
e
r
N
o
d
e
 
i
s
 
{
{
v
a
r
i
a
b
l
e
}
}",maxTaskFailuresPerNode is <*>
blacklistDisablePercent is 33,"b
l
a
c
k
l
i
s
t
D
i
s
a
b
l
e
P
e
r
c
e
n
t
 
i
s
 
{
{
v
a
r
i
a
b
l
e
}
}",blacklistDisablePercent is <*>
Starting Socket Reader #1 for port 62270,"S
t
a
r
t
i
n
g
 
S
o
c
k
e
t
 
R
e
a
d
e
r
 
#
1
 
f
o
r
 
p
o
r
t
 
{
{
v
a
r
i
a
b
l
e
}
}",Starting Socket Reader #<*> for port <*>
IPC Server listener on 62270: starting,"I
P
C
 
S
e
r
v
e
r
 
l
i
s
t
e
n
e
r
 
o
n
 
{
{
v
a
r
i
a
b
l
e
}
}
:
 
s
t
a
r
t
i
n
g",IPC Server listener on <*>: starting
IPC Server Responder: starting,"I
P
C
 
S
e
r
v
e
r
 
R
e
s
p
o
n
d
e
r
:
 
s
t
a
r
t
i
n
g",IPC Server Responder: starting
Connecting to ResourceManager at msra-sa-41/10.190.173.170:8030,"C
o
n
n
e
c
t
i
n
g
 
t
o
 
R
e
s
o
u
r
c
e
M
a
n
a
g
e
r
 
a
t
 
{
{
v
a
r
i
a
b
l
e
}
}",Connecting to ResourceManager at <*>
"maxContainerCapability: <memory:8192, vCores:32>","m
a
x
C
o
n
t
a
i
n
e
r
C
a
p
a
b
i
l
i
t
y
:
 
<
m
e
m
o
r
y
:
{
{
v
a
r
i
a
b
l
e
}
}
,
 
v
C
o
r
e
s
:
{
{
v
a
r
i
a
b
l
e
}
}
>","maxContainerCapability: <memory:<*>, vCores:<*>"
queue: default,"q
u
e
u
e
:
 
d
e
f
a
u
l
t",queue: default
Upper limit on the thread pool size is 500,"U
p
p
e
r
 
l
i
m
i
t
 
o
n
 
t
h
e
 
t
h
r
e
a
d
 
p
o
o
l
 
s
i
z
e
 
i
s
 
5
0
0",Upper limit on the thread pool size is <*>
yarn.client.max-cached-nodemanagers-proxies : 0,"y
a
r
n
.
c
l
i
e
n
t
.
m
a
x
-
c
a
c
h
e
d
-
n
o
d
e
m
a
n
a
g
e
r
s
-
p
r
o
x
i
e
s
 
:
 
0",yarn.client.max-cached-nodemanagers-proxies : <*>
job_1445144423722_0020Job Transitioned from INITED to SETUP,"{
{
v
a
r
i
a
b
l
e
}
}
 
T
a
s
k
A
t
t
e
m
p
t
 
T
r
a
n
s
i
t
i
o
n
e
d
 
f
r
o
m
 
{
{
v
a
r
i
a
b
l
e
}
}
 
t
o
 
{
{
v
a
r
i
a
b
l
e
}
}",job_1445144423722_0020Job Transitioned from INITED to SETUP
Processing the event EventType: JOB_SETUP,"P
r
o
c
e
s
s
i
n
g
 
t
h
e
 
e
v
e
n
t
 
E
v
e
n
t
T
y
p
e
:
 
{
{
v
a
r
i
a
b
l
e
}
}",Processing the event EventType: <*>
job_1445144423722_0020Job Transitioned from SETUP to RUNNING,"{
{
v
a
r
i
a
b
l
e
}
}
 
T
a
s
k
A
t
t
e
m
p
t
 
T
r
a
n
s
i
t
i
o
n
e
d
 
f
r
o
m
 
A
S
S
I
G
N
E
D
 
t
o
 
R
U
N
N
I
N
G
{
{
v
a
r
i
a
b
l
e
}
}
 
T
a
s
k
 
T
r
a
n
s
i
t
i
o
n
e
d
 
f
r
o
m
 
S
C
H
E
D
U
L
E
D
 
t
o
 
R
U
N
N
I
N
G
{
{
v
a
r
i
a
b
l
e
}
}
 
T
a
s
k
A
t
t
e
m
p
t
 
T
r
a
n
s
i
t
i
o
n
e
d
 
f
r
o
m
 
N
E
W
 
t
o
 
U
N
A
S
S
I
G
N
E
D
{
{
v
a
r
i
a
b
l
e
}
}
 
J
o
b
 
T
r
a
n
s
i
t
i
o
n
e
d
 
f
r
o
m
 
S
E
T
U
P
 
t
o
 
R
U
N
N
I
N
G",job_1445144423722_0020Job Transitioned from SETUP to RUNNING
Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,"R
e
s
o
l
v
e
d
 
{
{
v
a
r
i
a
b
l
e
}
}
 
t
o
 
/
d
e
f
a
u
l
t
-
r
a
c
k",Resolved <*> to <*>
Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,"R
e
s
o
l
v
e
d
 
{
{
v
a
r
i
a
b
l
e
}
}
 
t
o
 
/
d
e
f
a
u
l
t
-
r
a
c
k",Resolved <*> to <*>
task_1445144423722_0020_m_000000 Task Transitioned from NEW to SCHEDULED,"t
a
s
k
_
{
{
v
a
r
i
a
b
l
e
}
}
 
T
a
s
k
 
T
r
a
n
s
i
t
i
o
n
e
d
 
f
r
o
m
 
N
E
W
 
t
o
 
S
C
H
E
D
U
L
E
D",<*> Task Transitioned from NEW to SCHEDULED
Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,"R
e
s
o
l
v
e
d
 
{
{
v
a
r
i
a
b
l
e
}
}
 
t
o
 
/
d
e
f
a
u
l
t
-
r
a
c
k",Resolved <*> to <*>
Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,"R
e
s
o
l
v
e
d
 
{
{
v
a
r
i
a
b
l
e
}
}
 
t
o
 
/
d
e
f
a
u
l
t
-
r
a
c
k",Resolved <*> to <*>
task_1445144423722_0020_m_000001 Task Transitioned from NEW to SCHEDULED,"t
a
s
k
_
{
{
v
a
r
i
a
b
l
e
}
}
 
T
a
s
k
 
T
r
a
n
s
i
t
i
o
n
e
d
 
f
r
o
m
 
N
E
W
 
t
o
 
S
C
H
E
D
U
L
E
D",<*> Task Transitioned from NEW to SCHEDULED
Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,"R
e
s
o
l
v
e
d
 
{
{
v
a
r
i
a
b
l
e
}
}
 
t
o
 
/
d
e
f
a
u
l
t
-
r
a
c
k",Resolved <*> to <*>
Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,"R
e
s
o
l
v
e
d
 
{
{
v
a
r
i
a
b
l
e
}
}
 
t
o
 
/
d
e
f
a
u
l
t
-
r
a
c
k",Resolved <*> to <*>
task_1445144423722_0020_m_000002 Task Transitioned from NEW to SCHEDULED,"t
a
s
k
_
{
{
v
a
r
i
a
b
l
e
}
}
 
T
a
s
k
 
T
r
a
n
s
i
t
i
o
n
e
d
 
f
r
o
m
 
N
E
W
 
t
o
 
S
C
H
E
D
U
L
E
D",<*> Task Transitioned from NEW to SCHEDULED
