Content,Tmps,EventTemplate
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2733629","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2694771","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2692339","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2777061","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
Creating event network-vif-plugged:e3871ffd-5cd5-4287-bddd-3529f7b59515 for instance b9000564-fe1a-409b-b8cc-1e88b294cd1d,Creating event network-vif-plugged:{{variable}} for instance {{variable}},Creating event network-vif-plugged:<*> for instance <*>
"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0913219",,"<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] VM Resumed (Lifecycle Event),[instance: {{variable}}] VM Resumed (Lifecycle Event),[instance: <*>] VM Resumed (Lifecycle Event)
[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Instance spawned successfully.,[instance: {{variable}}] Instance spawned successfully.,[instance: <*>] Instance spawned successfully.
[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Took 19.05 seconds to spawn the instance on the hypervisor.,[instance: {{variable}}] Took {{variable}} seconds to spawn the instance on the hypervisor.,[instance: <*>] Took <*> seconds to spawn the instance on the hypervisor.
[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] During sync_power_state the instance has a pending task (spawning). Skip.,[instance: {{variable}}] During sync_power_state the instance has a pending task (spawning). Skip.,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] VM Resumed (Lifecycle Event),[instance: {{variable}}] VM Resumed (Lifecycle Event),[instance: <*>] VM Resumed (Lifecycle Event)
image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,image {{variable}} at ({{variable}}): checking,image <*> at (<*>): checking
"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage","image {{variable}} at ({{variable}}): in use: on this node {{variable}} local, {{variable}} on other nodes sharing this instance storage","image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Took 19.84 seconds to build instance.,[instance: {{variable}}] Took {{variable}} seconds to build instance.,[instance: <*>] Took <*> seconds to build instance.
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: {{variable}},Active base files: <*>
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2808621","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2603891","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,Auditing locally available compute resources for node {{variable}},Auditing locally available compute resources for node <*>
"Total usable vcpus: 16, total allocated vcpus: 1","Total usable vcpus: {{variable}}, total allocated vcpus: {{variable}}","Total usable vcpus: <*>, total allocated vcpus: <*>"
Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=2560MB phys_disk=15GB used_disk=20GB total_vcpus=16 used_vcpus=1 pci_stats=[],Final resource view: name={{variable}} phys_ram={{variable}}MB used_ram={{variable}}MB phys_disk={{variable}}GB used_disk={{variable}}GB total_vcpus={{variable}} used_vcpus={{variable}} pci_stats=[],Final resource view: name=<*> phys_ram=<*> used_ram=<*> phys_disk=<*> used_disk=<*> total_vcpus=<*> used_vcpus=<*> pci_stats=[]
Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,Compute_service record updated for {{variable}},Compute_service record updated for <*>
image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,image {{variable}} at ({{variable}}): checking,image <*> at (<*>): checking
"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage","image {{variable}} at ({{variable}}): in use: on this node {{variable}} local, {{variable}} on other nodes sharing this instance storage","image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: {{variable}},Active base files: <*>
"10.11.21.122,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2451560","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.0008290","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2197890","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2368760","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/b9000564-fe1a-409b-b8cc-1e88b294cd1d HTTP/1.1"" status: 204 len: 203 time: 0.2534380",,"<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0010660","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Terminating instance,[instance: {{variable}}] Terminating instance,[instance: <*>] Terminating instance
[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Instance destroyed successfully.,[instance: {{variable}}] Instance destroyed successfully.,[instance: <*>] Instance destroyed successfully.
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2658210","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2349129","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Deleting instance files /var/lib/nova/instances/b9000564-fe1a-409b-b8cc-1e88b294cd1d_del,[instance: {{variable}}] Deleting instance files {{variable}},[instance: <*>] Deleting instance files <*>
[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Deletion of /var/lib/nova/instances/b9000564-fe1a-409b-b8cc-1e88b294cd1d_del complete,[instance: {{variable}}] Deletion of {{variable}} complete,[instance: <*>] Deletion of <*> complete
[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Took 1.03 seconds to destroy the instance on the hypervisor.,[instance: {{variable}}] Took {{variable}} seconds to destroy the instance on the hypervisor.,[instance: <*>] Took <*> seconds to destroy the instance on the hypervisor.
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2161739","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Took 0.48 seconds to deallocate network for instance.,"[instance: {{variable}}] disk limit not specified, defaulting to unlimitedCreating event network-vif-plugged:{{variable}} for instance {{variable}}[instance: {{variable}}] Took {{variable}} seconds to spawn the instance on the hypervisor.[instance: {{variable}}] Took {{variable}} seconds to destroy the instance on the hypervisor.[instance: {{variable}}] Took {{variable}} seconds to build instance.[instance: {{variable}}] Took {{variable}} seconds to deallocate network for instance.",[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Took <*> seconds to deallocate network for instance.
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1072969","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Unknown base file: {{variable}},Unknown base file: <*>
Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Removable base files: {{variable}},Removable base files: <*>
Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Removing base or swap file: {{variable}},Removing base or swap file: <*>
HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event
"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0793190",,"<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.6686139",,"<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1901591","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU","[instance: {{variable}}] Attempting claim: memory {{variable}} MB, disk {{variable}} GB, vcpus {{variable}} CPU","[instance: <*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU"
"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Total memory: 64172 MB, used: 512.00 MB","[instance: {{variable}}] Total memory: {{variable}} MB, used: {{variable}} MB","[instance: <*>] Total memory: <*> MB, used: <*> MB"
"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] memory limit: 96258.00 MB, free: 95746.00 MB","[instance: {{variable}}] memory limit: {{variable}} MB, free: {{variable}} MB","[instance: <*>] memory limit: <*> MB, free: <*> MB"
"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Total disk: 15 GB, used: 0.00 GB","[instance: {{variable}}] Total disk: {{variable}} GB, used: {{variable}} GB","[instance: <*>] Total disk: <*> GB, used: <*> GB"
"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] disk limit not specified, defaulting to unlimited","[instance: {{variable}}] disk limit not specified, defaulting to unlimited","[instance: <*>] disk limit not specified, defaulting to unlimited"
"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Total vcpu: 16 VCPU, used: 0.00 VCPU","[instance: {{variable}}] Total vcpu: {{variable}} VCPU, used: {{variable}} VCPU","[instance: <*>] Total vcpu: <*> VCPU, used: <*> VCPU"
"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] vcpu limit not specified, defaulting to unlimited","[instance: {{variable}}] vcpu limit not specified, defaulting to unlimited","[instance: <*>] vcpu limit not specified, defaulting to unlimited"
[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Claim successful,[instance: {{variable}}] Claim successful,[instance: <*>] Claim successful
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1796741","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/96abccce-8d1f-4e07-b6d1-4b2ab87e23b4 HTTP/1.1"" status: 200 len: 1708 time: 0.1917260","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Creating image,[instance: {{variable}}] Creating image,[instance: <*>] Creating image
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.3730500","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] VM Stopped (Lifecycle Event),[instance: {{variable}}] VM Stopped (Lifecycle Event),[instance: <*>] VM Stopped (Lifecycle Event)
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2672291","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2643161","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2641511","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2796621","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2579432","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2629061","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2494071","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2974470","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2665739","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2614441","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2563009","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2748721","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2646890","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2596920","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2600410","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] VM Started (Lifecycle Event),[instance: {{variable}}] VM Started (Lifecycle Event),[instance: <*>] VM Started (Lifecycle Event)
[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] VM Paused (Lifecycle Event),[instance: {{variable}}] VM Paused (Lifecycle Event),[instance: <*>] VM Paused (Lifecycle Event)
[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] During sync_power_state the instance has a pending task (spawning). Skip.,[instance: {{variable}}] During sync_power_state the instance has a pending task (spawning). Skip.,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2730091","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,image {{variable}} at ({{variable}}): checking,image <*> at (<*>): checking
"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage","image {{variable}} at ({{variable}}): in use: on this node {{variable}} local, {{variable}} on other nodes sharing this instance storage","image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2709410","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: {{variable}},Active base files: <*>
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2722521","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2555740","{{variable}} ""{{variable}} {{variable}} {{variable}}"" status: {{variable}} len: {{variable}} time: {{variable}}","<*> ""<*> <*> <*>"" status: <*> len: <*> time: <*>"
